sub_id,trial_type,median_FTND,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,1.0,BELOW,alcohol,733.0,33.0,18.0,0.545454545455
1.0,1.0,BELOW,cigarette,733.0,33.0,8.0,0.242424242424
1.0,1.0,BELOW,neutral,733.0,33.0,7.0,0.212121212121
2.0,1.0,BELOW,alcohol,733.0,62.0,37.0,0.596774193548
2.0,1.0,BELOW,cigarette,733.0,62.0,13.0,0.209677419355
2.0,1.0,BELOW,neutral,733.0,62.0,12.0,0.193548387097
3.0,1.0,BELOW,alcohol,733.0,103.0,51.0,0.495145631068
3.0,1.0,BELOW,cigarette,733.0,103.0,25.0,0.242718446602
3.0,1.0,BELOW,neutral,733.0,103.0,27.0,0.26213592233
4.0,1.0,BELOW,alcohol,733.0,0.0,0.0,
4.0,1.0,BELOW,cigarette,733.0,0.0,0.0,
4.0,1.0,BELOW,neutral,733.0,0.0,0.0,
5.0,1.0,BELOW,alcohol,733.0,94.0,46.0,0.489361702128
5.0,1.0,BELOW,cigarette,733.0,94.0,29.0,0.308510638298
5.0,1.0,BELOW,neutral,733.0,94.0,19.0,0.202127659574
6.0,1.0,BELOW,alcohol,733.0,67.0,33.0,0.492537313433
6.0,1.0,BELOW,cigarette,733.0,67.0,30.0,0.44776119403
6.0,1.0,BELOW,neutral,733.0,67.0,4.0,0.0597014925373
7.0,1.0,BELOW,alcohol,733.0,32.0,8.0,0.25
7.0,1.0,BELOW,cigarette,733.0,32.0,20.0,0.625
7.0,1.0,BELOW,neutral,733.0,32.0,4.0,0.125
8.0,1.0,BELOW,alcohol,733.0,41.0,28.0,0.682926829268
8.0,1.0,BELOW,cigarette,733.0,41.0,8.0,0.19512195122
8.0,1.0,BELOW,neutral,733.0,41.0,5.0,0.121951219512
9.0,1.0,BELOW,alcohol,733.0,69.0,39.0,0.565217391304
9.0,1.0,BELOW,cigarette,733.0,69.0,18.0,0.260869565217
9.0,1.0,BELOW,neutral,733.0,69.0,12.0,0.173913043478
10.0,1.0,BELOW,alcohol,733.0,52.0,29.0,0.557692307692
10.0,1.0,BELOW,cigarette,733.0,52.0,9.0,0.173076923077
10.0,1.0,BELOW,neutral,733.0,52.0,14.0,0.269230769231
11.0,1.0,BELOW,alcohol,733.0,76.0,32.0,0.421052631579
11.0,1.0,BELOW,cigarette,733.0,76.0,35.0,0.460526315789
11.0,1.0,BELOW,neutral,733.0,76.0,9.0,0.118421052632
12.0,1.0,BELOW,alcohol,733.0,33.0,21.0,0.636363636364
12.0,1.0,BELOW,cigarette,733.0,33.0,5.0,0.151515151515
12.0,1.0,BELOW,neutral,733.0,33.0,7.0,0.212121212121
13.0,1.0,BELOW,alcohol,733.0,119.0,32.0,0.268907563025
13.0,1.0,BELOW,cigarette,733.0,119.0,34.0,0.285714285714
13.0,1.0,BELOW,neutral,733.0,119.0,53.0,0.445378151261
14.0,1.0,BELOW,alcohol,733.0,134.0,88.0,0.65671641791
14.0,1.0,BELOW,cigarette,733.0,134.0,33.0,0.246268656716
14.0,1.0,BELOW,neutral,733.0,134.0,13.0,0.0970149253731
15.0,1.0,BELOW,alcohol,733.0,19.0,4.0,0.210526315789
15.0,1.0,BELOW,cigarette,733.0,19.0,10.0,0.526315789474
15.0,1.0,BELOW,neutral,733.0,19.0,5.0,0.263157894737
16.0,1.0,BELOW,alcohol,733.0,21.0,6.0,0.285714285714
16.0,1.0,BELOW,cigarette,733.0,21.0,9.0,0.428571428571
16.0,1.0,BELOW,neutral,733.0,21.0,6.0,0.285714285714
17.0,1.0,BELOW,alcohol,733.0,38.0,14.0,0.368421052632
17.0,1.0,BELOW,cigarette,733.0,38.0,13.0,0.342105263158
17.0,1.0,BELOW,neutral,733.0,38.0,11.0,0.289473684211
18.0,1.0,BELOW,alcohol,733.0,66.0,41.0,0.621212121212
