sub_id,trial_type,median_FTND,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,3.0,BELOW,alcohol,428.0,25.0,8.0,0.32
1.0,3.0,BELOW,cigarette,428.0,25.0,8.0,0.32
1.0,3.0,BELOW,neutral,428.0,25.0,9.0,0.36
2.0,3.0,BELOW,alcohol,428.0,107.0,65.0,0.607476635514
2.0,3.0,BELOW,cigarette,428.0,107.0,36.0,0.336448598131
2.0,3.0,BELOW,neutral,428.0,107.0,6.0,0.0560747663551
3.0,3.0,BELOW,alcohol,428.0,135.0,83.0,0.614814814815
3.0,3.0,BELOW,cigarette,428.0,135.0,33.0,0.244444444444
3.0,3.0,BELOW,neutral,428.0,135.0,19.0,0.140740740741
4.0,3.0,BELOW,alcohol,428.0,64.0,60.0,0.9375
4.0,3.0,BELOW,cigarette,428.0,64.0,4.0,0.0625
4.0,3.0,BELOW,neutral,428.0,64.0,0.0,0.0
5.0,3.0,BELOW,alcohol,428.0,108.0,56.0,0.518518518519
5.0,3.0,BELOW,cigarette,428.0,108.0,35.0,0.324074074074
5.0,3.0,BELOW,neutral,428.0,108.0,17.0,0.157407407407
6.0,3.0,BELOW,alcohol,428.0,101.0,23.0,0.227722772277
6.0,3.0,BELOW,cigarette,428.0,101.0,70.0,0.693069306931
6.0,3.0,BELOW,neutral,428.0,101.0,8.0,0.0792079207921
7.0,3.0,BELOW,alcohol,428.0,80.0,0.0,0.0
7.0,3.0,BELOW,cigarette,428.0,80.0,79.0,0.9875
7.0,3.0,BELOW,neutral,428.0,80.0,1.0,0.0125
8.0,3.0,BELOW,alcohol,428.0,96.0,32.0,0.333333333333
8.0,3.0,BELOW,cigarette,428.0,96.0,35.0,0.364583333333
8.0,3.0,BELOW,neutral,428.0,96.0,29.0,0.302083333333
9.0,3.0,BELOW,alcohol,428.0,92.0,47.0,0.510869565217
9.0,3.0,BELOW,cigarette,428.0,92.0,29.0,0.315217391304
9.0,3.0,BELOW,neutral,428.0,92.0,16.0,0.173913043478
10.0,3.0,BELOW,alcohol,428.0,96.0,26.0,0.270833333333
10.0,3.0,BELOW,cigarette,428.0,96.0,58.0,0.604166666667
10.0,3.0,BELOW,neutral,428.0,96.0,12.0,0.125
11.0,3.0,BELOW,alcohol,428.0,117.0,34.0,0.290598290598
11.0,3.0,BELOW,cigarette,428.0,117.0,53.0,0.452991452991
11.0,3.0,BELOW,neutral,428.0,117.0,30.0,0.25641025641
12.0,3.0,BELOW,alcohol,428.0,33.0,14.0,0.424242424242
12.0,3.0,BELOW,cigarette,428.0,33.0,10.0,0.30303030303
12.0,3.0,BELOW,neutral,428.0,33.0,9.0,0.272727272727
13.0,3.0,BELOW,alcohol,428.0,133.0,31.0,0.233082706767
13.0,3.0,BELOW,cigarette,428.0,133.0,33.0,0.248120300752
13.0,3.0,BELOW,neutral,428.0,133.0,69.0,0.518796992481
14.0,3.0,BELOW,alcohol,428.0,140.0,56.0,0.4
14.0,3.0,BELOW,cigarette,428.0,140.0,59.0,0.421428571429
14.0,3.0,BELOW,neutral,428.0,140.0,25.0,0.178571428571
15.0,3.0,BELOW,alcohol,428.0,42.0,11.0,0.261904761905
15.0,3.0,BELOW,cigarette,428.0,42.0,22.0,0.52380952381
15.0,3.0,BELOW,neutral,428.0,42.0,9.0,0.214285714286
16.0,3.0,BELOW,alcohol,428.0,39.0,15.0,0.384615384615
16.0,3.0,BELOW,cigarette,428.0,39.0,19.0,0.487179487179
16.0,3.0,BELOW,neutral,428.0,39.0,5.0,0.128205128205
17.0,3.0,BELOW,alcohol,428.0,56.0,11.0,0.196428571429
17.0,3.0,BELOW,cigarette,428.0,56.0,32.0,0.571428571429
17.0,3.0,BELOW,neutral,428.0,56.0,13.0,0.232142857143
18.0,3.0,BELOW,alcohol,428.0,68.0,28.0,0.411764705882
18.0,3.0,BELOW,cigarette,428.0,68.0,23.0,0.338235294118
18.0,3.0,BELOW,neutral,428.0,68.0,17.0,0.25
19.0,3.0,BELOW,alcohol,428.0,126.0,43.0,0.34126984127
19.0,3.0,BELOW,cigarette,428.0,126.0,42.0,0.333333333333
19.0,3.0,BELOW,neutral,428.0,126.0,41.0,0.325396825397
20.0,3.0,BELOW,alcohol,428.0,92.0,32.0,0.347826086957
20.0,3.0,BELOW,cigarette,428.0,92.0,40.0,0.434782608696
20.0,3.0,BELOW,neutral,428.0,92.0,20.0,0.217391304348
21.0,3.0,BELOW,alcohol,428.0,51.0,17.0,0.333333333333
21.0,3.0,BELOW,cigarette,428.0,51.0,20.0,0.392156862745
21.0,3.0,BELOW,neutral,428.0,51.0,14.0,0.274509803922
22.0,3.0,BELOW,alcohol,428.0,101.0,39.0,0.386138613861
22.0,3.0,BELOW,cigarette,428.0,101.0,54.0,0.534653465347
22.0,3.0,BELOW,neutral,428.0,101.0,8.0,0.0792079207921
23.0,3.0,BELOW,alcohol,428.0,67.0,27.0,0.402985074627
23.0,3.0,BELOW,cigarette,428.0,67.0,25.0,0.373134328358
23.0,3.0,BELOW,neutral,428.0,67.0,15.0,0.223880597015
24.0,3.0,BELOW,alcohol,428.0,86.0,35.0,0.406976744186
24.0,3.0,BELOW,cigarette,428.0,86.0,28.0,0.325581395349
24.0,3.0,BELOW,neutral,428.0,86.0,23.0,0.267441860465
25.0,3.0,BELOW,alcohol,428.0,132.0,70.0,0.530303030303
25.0,3.0,BELOW,cigarette,428.0,132.0,44.0,0.333333333333
25.0,3.0,BELOW,neutral,428.0,132.0,18.0,0.136363636364
26.0,3.0,BELOW,alcohol,428.0,99.0,5.0,0.0505050505051
26.0,3.0,BELOW,cigarette,428.0,99.0,15.0,0.151515151515
26.0,3.0,BELOW,neutral,428.0,99.0,79.0,0.79797979798
27.0,3.0,BELOW,alcohol,428.0,130.0,36.0,0.276923076923
27.0,3.0,BELOW,cigarette,428.0,130.0,48.0,0.369230769231
27.0,3.0,BELOW,neutral,428.0,130.0,46.0,0.353846153846
28.0,3.0,BELOW,alcohol,428.0,104.0,30.0,0.288461538462
28.0,3.0,BELOW,cigarette,428.0,104.0,59.0,0.567307692308
28.0,3.0,BELOW,neutral,428.0,104.0,15.0,0.144230769231
29.0,3.0,BELOW,alcohol,428.0,115.0,39.0,0.339130434783
29.0,3.0,BELOW,cigarette,428.0,115.0,39.0,0.339130434783
29.0,3.0,BELOW,neutral,428.0,115.0,37.0,0.321739130435
1.0,3.0,ABOVE,alcohol,428.0,0.0,0.0,
1.0,3.0,ABOVE,cigarette,428.0,0.0,0.0,
1.0,3.0,ABOVE,neutral,428.0,0.0,0.0,
2.0,3.0,ABOVE,alcohol,428.0,22.0,19.0,0.863636363636
2.0,3.0,ABOVE,cigarette,428.0,22.0,2.0,0.0909090909091
2.0,3.0,ABOVE,neutral,428.0,22.0,1.0,0.0454545454545
3.0,3.0,ABOVE,alcohol,428.0,0.0,0.0,
3.0,3.0,ABOVE,cigarette,428.0,0.0,0.0,
3.0,3.0,ABOVE,neutral,428.0,0.0,0.0,
4.0,3.0,ABOVE,alcohol,428.0,0.0,0.0,
4.0,3.0,ABOVE,cigarette,428.0,0.0,0.0,
4.0,3.0,ABOVE,neutral,428.0,0.0,0.0,
5.0,3.0,ABOVE,alcohol,428.0,0.0,0.0,
5.0,3.0,ABOVE,cigarette,428.0,0.0,0.0,
5.0,3.0,ABOVE,neutral,428.0,0.0,0.0,
6.0,3.0,ABOVE,alcohol,428.0,25.0,5.0,0.2
6.0,3.0,ABOVE,cigarette,428.0,25.0,18.0,0.72
6.0,3.0,ABOVE,neutral,428.0,25.0,2.0,0.08
7.0,3.0,ABOVE,alcohol,428.0,6.0,0.0,0.0
7.0,3.0,ABOVE,cigarette,428.0,6.0,6.0,1.0
7.0,3.0,ABOVE,neutral,428.0,6.0,0.0,0.0
8.0,3.0,ABOVE,alcohol,428.0,13.0,3.0,0.230769230769
8.0,3.0,ABOVE,cigarette,428.0,13.0,7.0,0.538461538462
8.0,3.0,ABOVE,neutral,428.0,13.0,3.0,0.230769230769
9.0,3.0,ABOVE,alcohol,428.0,0.0,0.0,
9.0,3.0,ABOVE,cigarette,428.0,0.0,0.0,
9.0,3.0,ABOVE,neutral,428.0,0.0,0.0,
