sub_id,fast_or_slow,med_rt,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,fast,1109.63207688,1.0,alcohol,alcohol,541.0,7.0,6.0,0.857142857143
1.0,fast,1109.63207688,1.0,alcohol,cigarette,541.0,7.0,1.0,0.142857142857
1.0,fast,1109.63207688,1.0,alcohol,neutral,541.0,7.0,0.0,0.0
2.0,fast,787.659935166,1.0,alcohol,alcohol,541.0,26.0,25.0,0.961538461538
2.0,fast,787.659935166,1.0,alcohol,cigarette,541.0,26.0,1.0,0.0384615384615
2.0,fast,787.659935166,1.0,alcohol,neutral,541.0,26.0,0.0,0.0
3.0,fast,714.775643664,1.0,alcohol,alcohol,541.0,21.0,13.0,0.619047619048
3.0,fast,714.775643664,1.0,alcohol,cigarette,541.0,21.0,5.0,0.238095238095
3.0,fast,714.775643664,1.0,alcohol,neutral,541.0,21.0,3.0,0.142857142857
4.0,fast,494.923803104,1.0,alcohol,alcohol,541.0,0.0,0.0,
4.0,fast,494.923803104,1.0,alcohol,cigarette,541.0,0.0,0.0,
4.0,fast,494.923803104,1.0,alcohol,neutral,541.0,0.0,0.0,
5.0,fast,1175.12201487,1.0,alcohol,alcohol,541.0,11.0,6.0,0.545454545455
5.0,fast,1175.12201487,1.0,alcohol,cigarette,541.0,11.0,1.0,0.0909090909091
5.0,fast,1175.12201487,1.0,alcohol,neutral,541.0,11.0,4.0,0.363636363636
6.0,fast,,1.0,alcohol,alcohol,541.0,0.0,0.0,
6.0,fast,,1.0,alcohol,cigarette,541.0,0.0,0.0,
6.0,fast,,1.0,alcohol,neutral,541.0,0.0,0.0,
7.0,fast,,1.0,alcohol,alcohol,541.0,0.0,0.0,
7.0,fast,,1.0,alcohol,cigarette,541.0,0.0,0.0,
7.0,fast,,1.0,alcohol,neutral,541.0,0.0,0.0,
8.0,fast,759.406887534,1.0,alcohol,alcohol,541.0,5.0,5.0,1.0
8.0,fast,759.406887534,1.0,alcohol,cigarette,541.0,5.0,0.0,0.0
8.0,fast,759.406887534,1.0,alcohol,neutral,541.0,5.0,0.0,0.0
9.0,fast,839.833998265,1.0,alcohol,alcohol,541.0,10.0,8.0,0.8
9.0,fast,839.833998265,1.0,alcohol,cigarette,541.0,10.0,2.0,0.2
9.0,fast,839.833998265,1.0,alcohol,neutral,541.0,10.0,0.0,0.0
10.0,fast,996.7471564,1.0,alcohol,alcohol,541.0,2.0,2.0,1.0
10.0,fast,996.7471564,1.0,alcohol,cigarette,541.0,2.0,0.0,0.0
10.0,fast,996.7471564,1.0,alcohol,neutral,541.0,2.0,0.0,0.0
11.0,fast,1416.85548073,1.0,alcohol,alcohol,541.0,32.0,16.0,0.5
11.0,fast,1416.85548073,1.0,alcohol,cigarette,541.0,32.0,10.0,0.3125
11.0,fast,1416.85548073,1.0,alcohol,neutral,541.0,32.0,6.0,0.1875
12.0,fast,1192.64400504,1.0,alcohol,alcohol,541.0,11.0,9.0,0.818181818182
12.0,fast,1192.64400504,1.0,alcohol,cigarette,541.0,11.0,0.0,0.0
