sub_id,trial_type,median_ADS,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,4.0,BELOW,alcohol,1635.0,9.0,4.0,0.444444444444
1.0,4.0,BELOW,cigarette,1635.0,9.0,3.0,0.333333333333
1.0,4.0,BELOW,neutral,1635.0,9.0,2.0,0.222222222222
2.0,4.0,BELOW,alcohol,1635.0,3.0,3.0,1.0
2.0,4.0,BELOW,cigarette,1635.0,3.0,0.0,0.0
2.0,4.0,BELOW,neutral,1635.0,3.0,0.0,0.0
3.0,4.0,BELOW,alcohol,1635.0,17.0,4.0,0.235294117647
3.0,4.0,BELOW,cigarette,1635.0,17.0,7.0,0.411764705882
3.0,4.0,BELOW,neutral,1635.0,17.0,6.0,0.352941176471
4.0,4.0,BELOW,alcohol,1635.0,0.0,0.0,
4.0,4.0,BELOW,cigarette,1635.0,0.0,0.0,
4.0,4.0,BELOW,neutral,1635.0,0.0,0.0,
5.0,4.0,BELOW,alcohol,1635.0,19.0,11.0,0.578947368421
5.0,4.0,BELOW,cigarette,1635.0,19.0,4.0,0.210526315789
5.0,4.0,BELOW,neutral,1635.0,19.0,4.0,0.210526315789
6.0,4.0,BELOW,alcohol,1635.0,52.0,12.0,0.230769230769
6.0,4.0,BELOW,cigarette,1635.0,52.0,34.0,0.653846153846
6.0,4.0,BELOW,neutral,1635.0,52.0,6.0,0.115384615385
7.0,4.0,BELOW,alcohol,1635.0,1.0,1.0,1.0
7.0,4.0,BELOW,cigarette,1635.0,1.0,0.0,0.0
7.0,4.0,BELOW,neutral,1635.0,1.0,0.0,0.0
8.0,4.0,BELOW,alcohol,1635.0,2.0,1.0,0.5
8.0,4.0,BELOW,cigarette,1635.0,2.0,1.0,0.5
8.0,4.0,BELOW,neutral,1635.0,2.0,0.0,0.0
9.0,4.0,BELOW,alcohol,1635.0,7.0,0.0,0.0
9.0,4.0,BELOW,cigarette,1635.0,7.0,5.0,0.714285714286
9.0,4.0,BELOW,neutral,1635.0,7.0,2.0,0.285714285714
10.0,4.0,BELOW,alcohol,1635.0,5.0,2.0,0.4
10.0,4.0,BELOW,cigarette,1635.0,5.0,0.0,0.0
10.0,4.0,BELOW,neutral,1635.0,5.0,3.0,0.6
11.0,4.0,BELOW,alcohol,1635.0,44.0,16.0,0.363636363636
11.0,4.0,BELOW,cigarette,1635.0,44.0,16.0,0.363636363636
11.0,4.0,BELOW,neutral,1635.0,44.0,12.0,0.272727272727
12.0,4.0,BELOW,alcohol,1635.0,4.0,0.0,0.0
12.0,4.0,BELOW,cigarette,1635.0,4.0,2.0,0.5
