sub_id,fast_or_slow,med_rt,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,fast,1109.63207688,1.0,alcohol,alcohol,110.0,8.0,8.0,1.0
1.0,fast,1109.63207688,1.0,alcohol,cigarette,110.0,8.0,0.0,0.0
1.0,fast,1109.63207688,1.0,alcohol,neutral,110.0,8.0,0.0,0.0
2.0,fast,787.659935166,1.0,alcohol,alcohol,110.0,31.0,30.0,0.967741935484
2.0,fast,787.659935166,1.0,alcohol,cigarette,110.0,31.0,1.0,0.0322580645161
2.0,fast,787.659935166,1.0,alcohol,neutral,110.0,31.0,0.0,0.0
3.0,fast,714.775643664,1.0,alcohol,alcohol,110.0,24.0,15.0,0.625
3.0,fast,714.775643664,1.0,alcohol,cigarette,110.0,24.0,5.0,0.208333333333
3.0,fast,714.775643664,1.0,alcohol,neutral,110.0,24.0,4.0,0.166666666667
4.0,fast,494.923803104,1.0,alcohol,alcohol,110.0,36.0,35.0,0.972222222222
4.0,fast,494.923803104,1.0,alcohol,cigarette,110.0,36.0,1.0,0.0277777777778
4.0,fast,494.923803104,1.0,alcohol,neutral,110.0,36.0,0.0,0.0
5.0,fast,1175.12201487,1.0,alcohol,alcohol,110.0,11.0,5.0,0.454545454545
5.0,fast,1175.12201487,1.0,alcohol,cigarette,110.0,11.0,5.0,0.454545454545
5.0,fast,1175.12201487,1.0,alcohol,neutral,110.0,11.0,1.0,0.0909090909091
6.0,fast,,1.0,alcohol,alcohol,110.0,0.0,0.0,
6.0,fast,,1.0,alcohol,cigarette,110.0,0.0,0.0,
6.0,fast,,1.0,alcohol,neutral,110.0,0.0,0.0,
7.0,fast,,1.0,alcohol,alcohol,110.0,0.0,0.0,
7.0,fast,,1.0,alcohol,cigarette,110.0,0.0,0.0,
7.0,fast,,1.0,alcohol,neutral,110.0,0.0,0.0,
8.0,fast,759.406887534,1.0,alcohol,alcohol,110.0,11.0,11.0,1.0
8.0,fast,759.406887534,1.0,alcohol,cigarette,110.0,11.0,0.0,0.0
8.0,fast,759.406887534,1.0,alcohol,neutral,110.0,11.0,0.0,0.0
9.0,fast,839.833998265,1.0,alcohol,alcohol,110.0,14.0,13.0,0.928571428571
9.0,fast,839.833998265,1.0,alcohol,cigarette,110.0,14.0,1.0,0.0714285714286
9.0,fast,839.833998265,1.0,alcohol,neutral,110.0,14.0,0.0,0.0
10.0,fast,996.7471564,1.0,alcohol,alcohol,110.0,2.0,2.0,1.0
10.0,fast,996.7471564,1.0,alcohol,cigarette,110.0,2.0,0.0,0.0
10.0,fast,996.7471564,1.0,alcohol,neutral,110.0,2.0,0.0,0.0
11.0,fast,1416.85548073,1.0,alcohol,alcohol,110.0,33.0,22.0,0.666666666667
11.0,fast,1416.85548073,1.0,alcohol,cigarette,110.0,33.0,9.0,0.272727272727
11.0,fast,1416.85548073,1.0,alcohol,neutral,110.0,33.0,2.0,0.0606060606061
12.0,fast,1192.64400504,1.0,alcohol,alcohol,110.0,10.0,5.0,0.5
12.0,fast,1192.64400504,1.0,alcohol,cigarette,110.0,10.0,2.0,0.2
12.0,fast,1192.64400504,1.0,alcohol,neutral,110.0,10.0,3.0,0.3
13.0,fast,,1.0,alcohol,alcohol,110.0,0.0,0.0,
13.0,fast,,1.0,alcohol,cigarette,110.0,0.0,0.0,
13.0,fast,,1.0,alcohol,neutral,110.0,0.0,0.0,
14.0,fast,1145.94292682,1.0,alcohol,alcohol,110.0,18.0,16.0,0.888888888889
14.0,fast,1145.94292682,1.0,alcohol,cigarette,110.0,18.0,2.0,0.111111111111
14.0,fast,1145.94292682,1.0,alcohol,neutral,110.0,18.0,0.0,0.0
15.0,fast,540.353084323,1.0,alcohol,alcohol,110.0,1.0,1.0,1.0
15.0,fast,540.353084323,1.0,alcohol,cigarette,110.0,1.0,0.0,0.0
15.0,fast,540.353084323,1.0,alcohol,neutral,110.0,1.0,0.0,0.0
16.0,fast,1136.59624262,1.0,alcohol,alcohol,110.0,3.0,2.0,0.666666666667
16.0,fast,1136.59624262,1.0,alcohol,cigarette,110.0,3.0,0.0,0.0
16.0,fast,1136.59624262,1.0,alcohol,neutral,110.0,3.0,1.0,0.333333333333
17.0,fast,1099.1842882,1.0,alcohol,alcohol,110.0,4.0,3.0,0.75
17.0,fast,1099.1842882,1.0,alcohol,cigarette,110.0,4.0,1.0,0.25
17.0,fast,1099.1842882,1.0,alcohol,neutral,110.0,4.0,0.0,0.0
18.0,fast,2557.74806908,1.0,alcohol,alcohol,110.0,1.0,0.0,0.0
18.0,fast,2557.74806908,1.0,alcohol,cigarette,110.0,1.0,1.0,1.0
18.0,fast,2557.74806908,1.0,alcohol,neutral,110.0,1.0,0.0,0.0
19.0,fast,833.487054285,1.0,alcohol,alcohol,110.0,20.0,18.0,0.9
19.0,fast,833.487054285,1.0,alcohol,cigarette,110.0,20.0,1.0,0.05
19.0,fast,833.487054285,1.0,alcohol,neutral,110.0,20.0,1.0,0.05
20.0,fast,1440.76524575,1.0,alcohol,alcohol,110.0,14.0,10.0,0.714285714286
20.0,fast,1440.76524575,1.0,alcohol,cigarette,110.0,14.0,2.0,0.142857142857
20.0,fast,1440.76524575,1.0,alcohol,neutral,110.0,14.0,2.0,0.142857142857
21.0,fast,765.445645484,1.0,alcohol,alcohol,110.0,11.0,7.0,0.636363636364
21.0,fast,765.445645484,1.0,alcohol,cigarette,110.0,11.0,2.0,0.181818181818
21.0,fast,765.445645484,1.0,alcohol,neutral,110.0,11.0,2.0,0.181818181818
22.0,fast,691.783154336,1.0,alcohol,alcohol,110.0,16.0,16.0,1.0
22.0,fast,691.783154336,1.0,alcohol,cigarette,110.0,16.0,0.0,0.0
22.0,fast,691.783154336,1.0,alcohol,neutral,110.0,16.0,0.0,0.0
23.0,fast,645.030145974,1.0,alcohol,alcohol,110.0,14.0,12.0,0.857142857143
23.0,fast,645.030145974,1.0,alcohol,cigarette,110.0,14.0,1.0,0.0714285714286
23.0,fast,645.030145974,1.0,alcohol,neutral,110.0,14.0,1.0,0.0714285714286
24.0,fast,965.497143694,1.0,alcohol,alcohol,110.0,19.0,7.0,0.368421052632
24.0,fast,965.497143694,1.0,alcohol,cigarette,110.0,19.0,6.0,0.315789473684
24.0,fast,965.497143694,1.0,alcohol,neutral,110.0,19.0,6.0,0.315789473684
25.0,fast,791.54923501,1.0,alcohol,alcohol,110.0,26.0,23.0,0.884615384615
25.0,fast,791.54923501,1.0,alcohol,cigarette,110.0,26.0,0.0,0.0
25.0,fast,791.54923501,1.0,alcohol,neutral,110.0,26.0,3.0,0.115384615385
26.0,fast,4005.40861939,1.0,alcohol,alcohol,110.0,1.0,0.0,0.0
26.0,fast,4005.40861939,1.0,alcohol,cigarette,110.0,1.0,1.0,1.0
26.0,fast,4005.40861939,1.0,alcohol,neutral,110.0,1.0,0.0,0.0
27.0,fast,,1.0,alcohol,alcohol,110.0,0.0,0.0,
27.0,fast,,1.0,alcohol,cigarette,110.0,0.0,0.0,
27.0,fast,,1.0,alcohol,neutral,110.0,0.0,0.0,
28.0,fast,1180.14623592,1.0,alcohol,alcohol,110.0,11.0,10.0,0.909090909091
28.0,fast,1180.14623592,1.0,alcohol,cigarette,110.0,11.0,1.0,0.0909090909091
28.0,fast,1180.14623592,1.0,alcohol,neutral,110.0,11.0,0.0,0.0
29.0,fast,4683.98559883,1.0,alcohol,alcohol,110.0,13.0,13.0,1.0
29.0,fast,4683.98559883,1.0,alcohol,cigarette,110.0,13.0,0.0,0.0
29.0,fast,4683.98559883,1.0,alcohol,neutral,110.0,13.0,0.0,0.0
1.0,fast,1095.46502305,1.0,cigarette,alcohol,110.0,5.0,1.0,0.2
1.0,fast,1095.46502305,1.0,cigarette,cigarette,110.0,5.0,4.0,0.8
1.0,fast,1095.46502305,1.0,cigarette,neutral,110.0,5.0,0.0,0.0
2.0,fast,751.626463894,1.0,cigarette,alcohol,110.0,6.0,2.0,0.333333333333
2.0,fast,751.626463894,1.0,cigarette,cigarette,110.0,6.0,4.0,0.666666666667
2.0,fast,751.626463894,1.0,cigarette,neutral,110.0,6.0,0.0,0.0
3.0,fast,957.449694183,1.0,cigarette,alcohol,110.0,12.0,5.0,0.416666666667
3.0,fast,957.449694183,1.0,cigarette,cigarette,110.0,12.0,3.0,0.25
3.0,fast,957.449694183,1.0,cigarette,neutral,110.0,12.0,4.0,0.333333333333
4.0,fast,553.014286521,1.0,cigarette,alcohol,110.0,1.0,1.0,1.0
4.0,fast,553.014286521,1.0,cigarette,cigarette,110.0,1.0,0.0,0.0
4.0,fast,553.014286521,1.0,cigarette,neutral,110.0,1.0,0.0,0.0
5.0,fast,1231.78865172,1.0,cigarette,alcohol,110.0,11.0,1.0,0.0909090909091
5.0,fast,1231.78865172,1.0,cigarette,cigarette,110.0,11.0,7.0,0.636363636364
5.0,fast,1231.78865172,1.0,cigarette,neutral,110.0,11.0,3.0,0.272727272727
6.0,fast,1157.73586459,1.0,cigarette,alcohol,110.0,33.0,5.0,0.151515151515
6.0,fast,1157.73586459,1.0,cigarette,cigarette,110.0,33.0,27.0,0.818181818182
6.0,fast,1157.73586459,1.0,cigarette,neutral,110.0,33.0,1.0,0.030303030303
7.0,fast,721.802943481,1.0,cigarette,alcohol,110.0,27.0,2.0,0.0740740740741
7.0,fast,721.802943481,1.0,cigarette,cigarette,110.0,27.0,22.0,0.814814814815
7.0,fast,721.802943481,1.0,cigarette,neutral,110.0,27.0,3.0,0.111111111111
8.0,fast,688.340119045,1.0,cigarette,alcohol,110.0,15.0,4.0,0.266666666667
8.0,fast,688.340119045,1.0,cigarette,cigarette,110.0,15.0,10.0,0.666666666667
8.0,fast,688.340119045,1.0,cigarette,neutral,110.0,15.0,1.0,0.0666666666667
9.0,fast,770.303750644,1.0,cigarette,alcohol,110.0,7.0,1.0,0.142857142857
9.0,fast,770.303750644,1.0,cigarette,cigarette,110.0,7.0,6.0,0.857142857143
9.0,fast,770.303750644,1.0,cigarette,neutral,110.0,7.0,0.0,0.0
10.0,fast,702.34403998,1.0,cigarette,alcohol,110.0,28.0,12.0,0.428571428571
10.0,fast,702.34403998,1.0,cigarette,cigarette,110.0,28.0,8.0,0.285714285714
10.0,fast,702.34403998,1.0,cigarette,neutral,110.0,28.0,8.0,0.285714285714
11.0,fast,1393.44906807,1.0,cigarette,alcohol,110.0,4.0,0.0,0.0
11.0,fast,1393.44906807,1.0,cigarette,cigarette,110.0,4.0,4.0,1.0
11.0,fast,1393.44906807,1.0,cigarette,neutral,110.0,4.0,0.0,0.0
