sub_id,trial_type,median_ADS,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,4.0,BELOW,alcohol,1703.0,0.0,0.0,
1.0,4.0,BELOW,cigarette,1703.0,0.0,0.0,
1.0,4.0,BELOW,neutral,1703.0,0.0,0.0,
2.0,4.0,BELOW,alcohol,1703.0,0.0,0.0,
2.0,4.0,BELOW,cigarette,1703.0,0.0,0.0,
2.0,4.0,BELOW,neutral,1703.0,0.0,0.0,
3.0,4.0,BELOW,alcohol,1703.0,7.0,2.0,0.285714285714
3.0,4.0,BELOW,cigarette,1703.0,7.0,4.0,0.571428571429
3.0,4.0,BELOW,neutral,1703.0,7.0,1.0,0.142857142857
4.0,4.0,BELOW,alcohol,1703.0,0.0,0.0,
4.0,4.0,BELOW,cigarette,1703.0,0.0,0.0,
4.0,4.0,BELOW,neutral,1703.0,0.0,0.0,
5.0,4.0,BELOW,alcohol,1703.0,0.0,0.0,
5.0,4.0,BELOW,cigarette,1703.0,0.0,0.0,
5.0,4.0,BELOW,neutral,1703.0,0.0,0.0,
6.0,4.0,BELOW,alcohol,1703.0,4.0,1.0,0.25
6.0,4.0,BELOW,cigarette,1703.0,4.0,3.0,0.75
6.0,4.0,BELOW,neutral,1703.0,4.0,0.0,0.0
7.0,4.0,BELOW,alcohol,1703.0,0.0,0.0,
7.0,4.0,BELOW,cigarette,1703.0,0.0,0.0,
7.0,4.0,BELOW,neutral,1703.0,0.0,0.0,
8.0,4.0,BELOW,alcohol,1703.0,0.0,0.0,
8.0,4.0,BELOW,cigarette,1703.0,0.0,0.0,
8.0,4.0,BELOW,neutral,1703.0,0.0,0.0,
9.0,4.0,BELOW,alcohol,1703.0,0.0,0.0,
9.0,4.0,BELOW,cigarette,1703.0,0.0,0.0,
9.0,4.0,BELOW,neutral,1703.0,0.0,0.0,
10.0,4.0,BELOW,alcohol,1703.0,0.0,0.0,
10.0,4.0,BELOW,cigarette,1703.0,0.0,0.0,
10.0,4.0,BELOW,neutral,1703.0,0.0,0.0,
11.0,4.0,BELOW,alcohol,1703.0,7.0,0.0,0.0
11.0,4.0,BELOW,cigarette,1703.0,7.0,3.0,0.428571428571
11.0,4.0,BELOW,neutral,1703.0,7.0,4.0,0.571428571429
12.0,4.0,BELOW,alcohol,1703.0,2.0,0.0,0.0
12.0,4.0,BELOW,cigarette,1703.0,2.0,1.0,0.5
12.0,4.0,BELOW,neutral,1703.0,2.0,1.0,0.5
13.0,4.0,BELOW,alcohol,1703.0,3.0,0.0,0.0
13.0,4.0,BELOW,cigarette,1703.0,3.0,2.0,0.666666666667
13.0,4.0,BELOW,neutral,1703.0,3.0,1.0,0.333333333333
14.0,4.0,BELOW,alcohol,1703.0,8.0,5.0,0.625
14.0,4.0,BELOW,cigarette,1703.0,8.0,2.0,0.25
14.0,4.0,BELOW,neutral,1703.0,8.0,1.0,0.125
15.0,4.0,BELOW,alcohol,1703.0,0.0,0.0,
15.0,4.0,BELOW,cigarette,1703.0,0.0,0.0,
15.0,4.0,BELOW,neutral,1703.0,0.0,0.0,
16.0,4.0,BELOW,alcohol,1703.0,1.0,0.0,0.0
16.0,4.0,BELOW,cigarette,1703.0,1.0,1.0,1.0
16.0,4.0,BELOW,neutral,1703.0,1.0,0.0,0.0
17.0,4.0,BELOW,alcohol,1703.0,8.0,5.0,0.625
17.0,4.0,BELOW,cigarette,1703.0,8.0,2.0,0.25
17.0,4.0,BELOW,neutral,1703.0,8.0,1.0,0.125
18.0,4.0,BELOW,alcohol,1703.0,0.0,0.0,
18.0,4.0,BELOW,cigarette,1703.0,0.0,0.0,
18.0,4.0,BELOW,neutral,1703.0,0.0,0.0,
19.0,4.0,BELOW,alcohol,1703.0,6.0,0.0,0.0
19.0,4.0,BELOW,cigarette,1703.0,6.0,2.0,0.333333333333
19.0,4.0,BELOW,neutral,1703.0,6.0,4.0,0.666666666667
20.0,4.0,BELOW,alcohol,1703.0,0.0,0.0,
