sub_id,fast_or_slow,med_rt,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,fast,1469.65162739,3.0,alcohol,alcohol,327.0,1.0,1.0,1.0
1.0,fast,1469.65162739,3.0,alcohol,cigarette,327.0,1.0,0.0,0.0
1.0,fast,1469.65162739,3.0,alcohol,neutral,327.0,1.0,0.0,0.0
2.0,fast,680.538615854,3.0,alcohol,alcohol,327.0,10.0,9.0,0.9
2.0,fast,680.538615854,3.0,alcohol,cigarette,327.0,10.0,0.0,0.0
2.0,fast,680.538615854,3.0,alcohol,neutral,327.0,10.0,1.0,0.1
3.0,fast,787.299907178,3.0,alcohol,alcohol,327.0,14.0,9.0,0.642857142857
3.0,fast,787.299907178,3.0,alcohol,cigarette,327.0,14.0,4.0,0.285714285714
3.0,fast,787.299907178,3.0,alcohol,neutral,327.0,14.0,1.0,0.0714285714286
4.0,fast,,3.0,alcohol,alcohol,327.0,0.0,0.0,
4.0,fast,,3.0,alcohol,cigarette,327.0,0.0,0.0,
4.0,fast,,3.0,alcohol,neutral,327.0,0.0,0.0,
5.0,fast,1383.29582513,3.0,alcohol,alcohol,327.0,8.0,7.0,0.875
5.0,fast,1383.29582513,3.0,alcohol,cigarette,327.0,8.0,1.0,0.125
5.0,fast,1383.29582513,3.0,alcohol,neutral,327.0,8.0,0.0,0.0
6.0,fast,,3.0,alcohol,alcohol,327.0,0.0,0.0,
6.0,fast,,3.0,alcohol,cigarette,327.0,0.0,0.0,
6.0,fast,,3.0,alcohol,neutral,327.0,0.0,0.0,
7.0,fast,,3.0,alcohol,alcohol,327.0,0.0,0.0,
7.0,fast,,3.0,alcohol,cigarette,327.0,0.0,0.0,
7.0,fast,,3.0,alcohol,neutral,327.0,0.0,0.0,
8.0,fast,778.393762221,3.0,alcohol,alcohol,327.0,4.0,4.0,1.0
8.0,fast,778.393762221,3.0,alcohol,cigarette,327.0,4.0,0.0,0.0
8.0,fast,778.393762221,3.0,alcohol,neutral,327.0,4.0,0.0,0.0
9.0,fast,1151.11602044,3.0,alcohol,alcohol,327.0,9.0,6.0,0.666666666667
9.0,fast,1151.11602044,3.0,alcohol,cigarette,327.0,9.0,2.0,0.222222222222
9.0,fast,1151.11602044,3.0,alcohol,neutral,327.0,9.0,1.0,0.111111111111
10.0,fast,1180.74025351,3.0,alcohol,alcohol,327.0,11.0,7.0,0.636363636364
10.0,fast,1180.74025351,3.0,alcohol,cigarette,327.0,11.0,1.0,0.0909090909091
