sub_id,fast_or_slow,med_rt,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,slow,1469.65162739,3.0,alcohol,alcohol,857.0,4.0,3.0,0.75
1.0,slow,1469.65162739,3.0,alcohol,cigarette,857.0,4.0,1.0,0.25
1.0,slow,1469.65162739,3.0,alcohol,neutral,857.0,4.0,0.0,0.0
2.0,slow,680.538615854,3.0,alcohol,alcohol,857.0,7.0,5.0,0.714285714286
2.0,slow,680.538615854,3.0,alcohol,cigarette,857.0,7.0,1.0,0.142857142857
2.0,slow,680.538615854,3.0,alcohol,neutral,857.0,7.0,1.0,0.142857142857
3.0,slow,787.299907178,3.0,alcohol,alcohol,857.0,14.0,5.0,0.357142857143
3.0,slow,787.299907178,3.0,alcohol,cigarette,857.0,14.0,5.0,0.357142857143
3.0,slow,787.299907178,3.0,alcohol,neutral,857.0,14.0,4.0,0.285714285714
4.0,slow,,3.0,alcohol,alcohol,857.0,0.0,0.0,
4.0,slow,,3.0,alcohol,cigarette,857.0,0.0,0.0,
4.0,slow,,3.0,alcohol,neutral,857.0,0.0,0.0,
5.0,slow,1383.29582513,3.0,alcohol,alcohol,857.0,7.0,2.0,0.285714285714
5.0,slow,1383.29582513,3.0,alcohol,cigarette,857.0,7.0,4.0,0.571428571429
5.0,slow,1383.29582513,3.0,alcohol,neutral,857.0,7.0,1.0,0.142857142857
6.0,slow,,3.0,alcohol,alcohol,857.0,0.0,0.0,
6.0,slow,,3.0,alcohol,cigarette,857.0,0.0,0.0,
6.0,slow,,3.0,alcohol,neutral,857.0,0.0,0.0,
7.0,slow,,3.0,alcohol,alcohol,857.0,0.0,0.0,
7.0,slow,,3.0,alcohol,cigarette,857.0,0.0,0.0,
7.0,slow,,3.0,alcohol,neutral,857.0,0.0,0.0,
8.0,slow,778.393762221,3.0,alcohol,alcohol,857.0,3.0,3.0,1.0
8.0,slow,778.393762221,3.0,alcohol,cigarette,857.0,3.0,0.0,0.0
8.0,slow,778.393762221,3.0,alcohol,neutral,857.0,3.0,0.0,0.0
9.0,slow,1151.11602044,3.0,alcohol,alcohol,857.0,5.0,4.0,0.8
