sub_id,trial_type,median_ADS,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,3.0,BELOW,alcohol,883.0,20.0,12.0,0.6
1.0,3.0,BELOW,cigarette,883.0,20.0,4.0,0.2
1.0,3.0,BELOW,neutral,883.0,20.0,4.0,0.2
2.0,3.0,BELOW,alcohol,883.0,47.0,25.0,0.531914893617
2.0,3.0,BELOW,cigarette,883.0,47.0,10.0,0.212765957447
2.0,3.0,BELOW,neutral,883.0,47.0,12.0,0.255319148936
3.0,3.0,BELOW,alcohol,883.0,70.0,32.0,0.457142857143
3.0,3.0,BELOW,cigarette,883.0,70.0,13.0,0.185714285714
3.0,3.0,BELOW,neutral,883.0,70.0,25.0,0.357142857143
4.0,3.0,BELOW,alcohol,883.0,4.0,4.0,1.0
4.0,3.0,BELOW,cigarette,883.0,4.0,0.0,0.0
4.0,3.0,BELOW,neutral,883.0,4.0,0.0,0.0
5.0,3.0,BELOW,alcohol,883.0,74.0,36.0,0.486486486486
5.0,3.0,BELOW,cigarette,883.0,74.0,21.0,0.283783783784
5.0,3.0,BELOW,neutral,883.0,74.0,17.0,0.22972972973
6.0,3.0,BELOW,alcohol,883.0,80.0,43.0,0.5375
6.0,3.0,BELOW,cigarette,883.0,80.0,23.0,0.2875
6.0,3.0,BELOW,neutral,883.0,80.0,14.0,0.175
7.0,3.0,BELOW,alcohol,883.0,18.0,7.0,0.388888888889
7.0,3.0,BELOW,cigarette,883.0,18.0,6.0,0.333333333333
7.0,3.0,BELOW,neutral,883.0,18.0,5.0,0.277777777778
8.0,3.0,BELOW,alcohol,883.0,33.0,18.0,0.545454545455
8.0,3.0,BELOW,cigarette,883.0,33.0,6.0,0.181818181818
8.0,3.0,BELOW,neutral,883.0,33.0,9.0,0.272727272727
9.0,3.0,BELOW,alcohol,883.0,35.0,21.0,0.6
9.0,3.0,BELOW,cigarette,883.0,35.0,7.0,0.2
9.0,3.0,BELOW,neutral,883.0,35.0,7.0,0.2
10.0,3.0,BELOW,alcohol,883.0,45.0,25.0,0.555555555556
10.0,3.0,BELOW,cigarette,883.0,45.0,6.0,0.133333333333
10.0,3.0,BELOW,neutral,883.0,45.0,14.0,0.311111111111
11.0,3.0,BELOW,alcohol,883.0,138.0,73.0,0.528985507246
11.0,3.0,BELOW,cigarette,883.0,138.0,51.0,0.369565217391
11.0,3.0,BELOW,neutral,883.0,138.0,14.0,0.101449275362
12.0,3.0,BELOW,alcohol,883.0,29.0,21.0,0.724137931034
12.0,3.0,BELOW,cigarette,883.0,29.0,3.0,0.103448275862
12.0,3.0,BELOW,neutral,883.0,29.0,5.0,0.172413793103
13.0,3.0,BELOW,alcohol,883.0,86.0,30.0,0.348837209302
13.0,3.0,BELOW,cigarette,883.0,86.0,26.0,0.302325581395
13.0,3.0,BELOW,neutral,883.0,86.0,30.0,0.348837209302
14.0,3.0,BELOW,alcohol,883.0,118.0,79.0,0.669491525424
14.0,3.0,BELOW,cigarette,883.0,118.0,22.0,0.186440677966
14.0,3.0,BELOW,neutral,883.0,118.0,17.0,0.14406779661
15.0,3.0,BELOW,alcohol,883.0,14.0,3.0,0.214285714286
15.0,3.0,BELOW,cigarette,883.0,14.0,8.0,0.571428571429
15.0,3.0,BELOW,neutral,883.0,14.0,3.0,0.214285714286
16.0,3.0,BELOW,alcohol,883.0,29.0,10.0,0.344827586207
16.0,3.0,BELOW,cigarette,883.0,29.0,12.0,0.413793103448
16.0,3.0,BELOW,neutral,883.0,29.0,7.0,0.241379310345
17.0,3.0,BELOW,alcohol,883.0,54.0,22.0,0.407407407407
17.0,3.0,BELOW,cigarette,883.0,54.0,18.0,0.333333333333
17.0,3.0,BELOW,neutral,883.0,54.0,14.0,0.259259259259
18.0,3.0,BELOW,alcohol,883.0,37.0,24.0,0.648648648649
18.0,3.0,BELOW,cigarette,883.0,37.0,7.0,0.189189189189
18.0,3.0,BELOW,neutral,883.0,37.0,6.0,0.162162162162
19.0,3.0,BELOW,alcohol,883.0,72.0,39.0,0.541666666667
19.0,3.0,BELOW,cigarette,883.0,72.0,25.0,0.347222222222
19.0,3.0,BELOW,neutral,883.0,72.0,8.0,0.111111111111
20.0,3.0,BELOW,alcohol,883.0,88.0,46.0,0.522727272727
20.0,3.0,BELOW,cigarette,883.0,88.0,21.0,0.238636363636
