sub_id,fast_or_slow,med_rt,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,fast,1469.65162739,3.0,alcohol,alcohol,699.0,1.0,1.0,1.0
1.0,fast,1469.65162739,3.0,alcohol,cigarette,699.0,1.0,0.0,0.0
1.0,fast,1469.65162739,3.0,alcohol,neutral,699.0,1.0,0.0,0.0
2.0,fast,680.538615854,3.0,alcohol,alcohol,699.0,0.0,0.0,
2.0,fast,680.538615854,3.0,alcohol,cigarette,699.0,0.0,0.0,
2.0,fast,680.538615854,3.0,alcohol,neutral,699.0,0.0,0.0,
3.0,fast,787.299907178,3.0,alcohol,alcohol,699.0,4.0,2.0,0.5
3.0,fast,787.299907178,3.0,alcohol,cigarette,699.0,4.0,2.0,0.5
3.0,fast,787.299907178,3.0,alcohol,neutral,699.0,4.0,0.0,0.0
4.0,fast,,3.0,alcohol,alcohol,699.0,0.0,0.0,
4.0,fast,,3.0,alcohol,cigarette,699.0,0.0,0.0,
4.0,fast,,3.0,alcohol,neutral,699.0,0.0,0.0,
5.0,fast,1383.29582513,3.0,alcohol,alcohol,699.0,9.0,6.0,0.666666666667
5.0,fast,1383.29582513,3.0,alcohol,cigarette,699.0,9.0,2.0,0.222222222222
5.0,fast,1383.29582513,3.0,alcohol,neutral,699.0,9.0,1.0,0.111111111111
6.0,fast,,3.0,alcohol,alcohol,699.0,0.0,0.0,
6.0,fast,,3.0,alcohol,cigarette,699.0,0.0,0.0,
6.0,fast,,3.0,alcohol,neutral,699.0,0.0,0.0,
7.0,fast,,3.0,alcohol,alcohol,699.0,0.0,0.0,
7.0,fast,,3.0,alcohol,cigarette,699.0,0.0,0.0,
7.0,fast,,3.0,alcohol,neutral,699.0,0.0,0.0,
8.0,fast,778.393762221,3.0,alcohol,alcohol,699.0,1.0,1.0,1.0
8.0,fast,778.393762221,3.0,alcohol,cigarette,699.0,1.0,0.0,0.0
8.0,fast,778.393762221,3.0,alcohol,neutral,699.0,1.0,0.0,0.0
9.0,fast,1151.11602044,3.0,alcohol,alcohol,699.0,7.0,6.0,0.857142857143
9.0,fast,1151.11602044,3.0,alcohol,cigarette,699.0,7.0,0.0,0.0
9.0,fast,1151.11602044,3.0,alcohol,neutral,699.0,7.0,1.0,0.142857142857
10.0,fast,1180.74025351,3.0,alcohol,alcohol,699.0,12.0,9.0,0.75
10.0,fast,1180.74025351,3.0,alcohol,cigarette,699.0,12.0,0.0,0.0
10.0,fast,1180.74025351,3.0,alcohol,neutral,699.0,12.0,3.0,0.25
11.0,fast,1422.55259655,3.0,alcohol,alcohol,699.0,10.0,4.0,0.4
11.0,fast,1422.55259655,3.0,alcohol,cigarette,699.0,10.0,3.0,0.3
11.0,fast,1422.55259655,3.0,alcohol,neutral,699.0,10.0,3.0,0.3
