sub_id,trial_type,median_FTND,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,4.0,BELOW,alcohol,825.0,27.0,16.0,0.592592592593
1.0,4.0,BELOW,cigarette,825.0,27.0,5.0,0.185185185185
1.0,4.0,BELOW,neutral,825.0,27.0,6.0,0.222222222222
2.0,4.0,BELOW,alcohol,825.0,61.0,34.0,0.55737704918
2.0,4.0,BELOW,cigarette,825.0,61.0,14.0,0.229508196721
2.0,4.0,BELOW,neutral,825.0,61.0,13.0,0.213114754098
3.0,4.0,BELOW,alcohol,825.0,77.0,40.0,0.519480519481
3.0,4.0,BELOW,cigarette,825.0,77.0,15.0,0.194805194805
3.0,4.0,BELOW,neutral,825.0,77.0,22.0,0.285714285714
4.0,4.0,BELOW,alcohol,825.0,4.0,4.0,1.0
4.0,4.0,BELOW,cigarette,825.0,4.0,0.0,0.0
4.0,4.0,BELOW,neutral,825.0,4.0,0.0,0.0
5.0,4.0,BELOW,alcohol,825.0,85.0,38.0,0.447058823529
5.0,4.0,BELOW,cigarette,825.0,85.0,30.0,0.352941176471
5.0,4.0,BELOW,neutral,825.0,85.0,17.0,0.2
6.0,4.0,BELOW,alcohol,825.0,79.0,41.0,0.518987341772
6.0,4.0,BELOW,cigarette,825.0,79.0,28.0,0.354430379747
6.0,4.0,BELOW,neutral,825.0,79.0,10.0,0.126582278481
7.0,4.0,BELOW,alcohol,825.0,23.0,7.0,0.304347826087
7.0,4.0,BELOW,cigarette,825.0,23.0,12.0,0.521739130435
7.0,4.0,BELOW,neutral,825.0,23.0,4.0,0.173913043478
8.0,4.0,BELOW,alcohol,825.0,47.0,26.0,0.553191489362
8.0,4.0,BELOW,cigarette,825.0,47.0,13.0,0.276595744681
8.0,4.0,BELOW,neutral,825.0,47.0,8.0,0.170212765957
9.0,4.0,BELOW,alcohol,825.0,56.0,33.0,0.589285714286
9.0,4.0,BELOW,cigarette,825.0,56.0,10.0,0.178571428571
9.0,4.0,BELOW,neutral,825.0,56.0,13.0,0.232142857143
10.0,4.0,BELOW,alcohol,825.0,57.0,34.0,0.59649122807
10.0,4.0,BELOW,cigarette,825.0,57.0,8.0,0.140350877193
10.0,4.0,BELOW,neutral,825.0,57.0,15.0,0.263157894737
11.0,4.0,BELOW,alcohol,825.0,124.0,58.0,0.467741935484
