sub_id,fast_or_slow,med_rt,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,slow,1109.63207688,1.0,alcohol,alcohol,604.0,5.0,2.0,0.4
1.0,slow,1109.63207688,1.0,alcohol,cigarette,604.0,5.0,1.0,0.2
1.0,slow,1109.63207688,1.0,alcohol,neutral,604.0,5.0,2.0,0.4
2.0,slow,787.659935166,1.0,alcohol,alcohol,604.0,31.0,27.0,0.870967741935
2.0,slow,787.659935166,1.0,alcohol,cigarette,604.0,31.0,4.0,0.129032258065
2.0,slow,787.659935166,1.0,alcohol,neutral,604.0,31.0,0.0,0.0
3.0,slow,714.775643664,1.0,alcohol,alcohol,604.0,23.0,17.0,0.739130434783
3.0,slow,714.775643664,1.0,alcohol,cigarette,604.0,23.0,3.0,0.130434782609
3.0,slow,714.775643664,1.0,alcohol,neutral,604.0,23.0,3.0,0.130434782609
4.0,slow,494.923803104,1.0,alcohol,alcohol,604.0,13.0,13.0,1.0
4.0,slow,494.923803104,1.0,alcohol,cigarette,604.0,13.0,0.0,0.0
4.0,slow,494.923803104,1.0,alcohol,neutral,604.0,13.0,0.0,0.0
5.0,slow,1175.12201487,1.0,alcohol,alcohol,604.0,11.0,2.0,0.181818181818
5.0,slow,1175.12201487,1.0,alcohol,cigarette,604.0,11.0,5.0,0.454545454545
5.0,slow,1175.12201487,1.0,alcohol,neutral,604.0,11.0,4.0,0.363636363636
6.0,slow,,1.0,alcohol,alcohol,604.0,0.0,0.0,
6.0,slow,,1.0,alcohol,cigarette,604.0,0.0,0.0,
6.0,slow,,1.0,alcohol,neutral,604.0,0.0,0.0,
7.0,slow,,1.0,alcohol,alcohol,604.0,0.0,0.0,
7.0,slow,,1.0,alcohol,cigarette,604.0,0.0,0.0,
7.0,slow,,1.0,alcohol,neutral,604.0,0.0,0.0,
8.0,slow,759.406887534,1.0,alcohol,alcohol,604.0,11.0,8.0,0.727272727273
8.0,slow,759.406887534,1.0,alcohol,cigarette,604.0,11.0,0.0,0.0
8.0,slow,759.406887534,1.0,alcohol,neutral,604.0,11.0,3.0,0.272727272727
9.0,slow,839.833998265,1.0,alcohol,alcohol,604.0,14.0,9.0,0.642857142857
