sub_id,fast_or_slow,med_rt,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,slow,1109.63207688,1.0,alcohol,alcohol,444.0,5.0,4.0,0.8
1.0,slow,1109.63207688,1.0,alcohol,cigarette,444.0,5.0,0.0,0.0
1.0,slow,1109.63207688,1.0,alcohol,neutral,444.0,5.0,1.0,0.2
2.0,slow,787.659935166,1.0,alcohol,alcohol,444.0,30.0,20.0,0.666666666667
2.0,slow,787.659935166,1.0,alcohol,cigarette,444.0,30.0,7.0,0.233333333333
2.0,slow,787.659935166,1.0,alcohol,neutral,444.0,30.0,3.0,0.1
3.0,slow,714.775643664,1.0,alcohol,alcohol,444.0,23.0,18.0,0.782608695652
3.0,slow,714.775643664,1.0,alcohol,cigarette,444.0,23.0,3.0,0.130434782609
3.0,slow,714.775643664,1.0,alcohol,neutral,444.0,23.0,2.0,0.0869565217391
4.0,slow,494.923803104,1.0,alcohol,alcohol,444.0,11.0,3.0,0.272727272727
4.0,slow,494.923803104,1.0,alcohol,cigarette,444.0,11.0,7.0,0.636363636364
4.0,slow,494.923803104,1.0,alcohol,neutral,444.0,11.0,1.0,0.0909090909091
5.0,slow,1175.12201487,1.0,alcohol,alcohol,444.0,11.0,8.0,0.727272727273
5.0,slow,1175.12201487,1.0,alcohol,cigarette,444.0,11.0,2.0,0.181818181818
5.0,slow,1175.12201487,1.0,alcohol,neutral,444.0,11.0,1.0,0.0909090909091
6.0,slow,,1.0,alcohol,alcohol,444.0,0.0,0.0,
6.0,slow,,1.0,alcohol,cigarette,444.0,0.0,0.0,
6.0,slow,,1.0,alcohol,neutral,444.0,0.0,0.0,
7.0,slow,,1.0,alcohol,alcohol,444.0,0.0,0.0,
7.0,slow,,1.0,alcohol,cigarette,444.0,0.0,0.0,
7.0,slow,,1.0,alcohol,neutral,444.0,0.0,0.0,
8.0,slow,759.406887534,1.0,alcohol,alcohol,444.0,10.0,5.0,0.5
8.0,slow,759.406887534,1.0,alcohol,cigarette,444.0,10.0,2.0,0.2
8.0,slow,759.406887534,1.0,alcohol,neutral,444.0,10.0,3.0,0.3
9.0,slow,839.833998265,1.0,alcohol,alcohol,444.0,15.0,9.0,0.6
9.0,slow,839.833998265,1.0,alcohol,cigarette,444.0,15.0,4.0,0.266666666667
9.0,slow,839.833998265,1.0,alcohol,neutral,444.0,15.0,2.0,0.133333333333
10.0,slow,996.7471564,1.0,alcohol,alcohol,444.0,2.0,0.0,0.0
10.0,slow,996.7471564,1.0,alcohol,cigarette,444.0,2.0,1.0,0.5
10.0,slow,996.7471564,1.0,alcohol,neutral,444.0,2.0,1.0,0.5
11.0,slow,1416.85548073,1.0,alcohol,alcohol,444.0,31.0,16.0,0.516129032258
11.0,slow,1416.85548073,1.0,alcohol,cigarette,444.0,31.0,9.0,0.290322580645
11.0,slow,1416.85548073,1.0,alcohol,neutral,444.0,31.0,6.0,0.193548387097
12.0,slow,1192.64400504,1.0,alcohol,alcohol,444.0,9.0,9.0,1.0
12.0,slow,1192.64400504,1.0,alcohol,cigarette,444.0,9.0,0.0,0.0
12.0,slow,1192.64400504,1.0,alcohol,neutral,444.0,9.0,0.0,0.0
13.0,slow,,1.0,alcohol,alcohol,444.0,0.0,0.0,
13.0,slow,,1.0,alcohol,cigarette,444.0,0.0,0.0,
13.0,slow,,1.0,alcohol,neutral,444.0,0.0,0.0,
14.0,slow,1145.94292682,1.0,alcohol,alcohol,444.0,17.0,14.0,0.823529411765
14.0,slow,1145.94292682,1.0,alcohol,cigarette,444.0,17.0,1.0,0.0588235294118
14.0,slow,1145.94292682,1.0,alcohol,neutral,444.0,17.0,2.0,0.117647058824
15.0,slow,540.353084323,1.0,alcohol,alcohol,444.0,1.0,1.0,1.0
15.0,slow,540.353084323,1.0,alcohol,cigarette,444.0,1.0,0.0,0.0
15.0,slow,540.353084323,1.0,alcohol,neutral,444.0,1.0,0.0,0.0
16.0,slow,1136.59624262,1.0,alcohol,alcohol,444.0,2.0,1.0,0.5
16.0,slow,1136.59624262,1.0,alcohol,cigarette,444.0,2.0,1.0,0.5
