sub_id,trial_type,median_ADS,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,2.0,BELOW,alcohol,475.0,25.0,9.0,0.36
1.0,2.0,BELOW,cigarette,475.0,25.0,8.0,0.32
1.0,2.0,BELOW,neutral,475.0,25.0,8.0,0.32
2.0,2.0,BELOW,alcohol,475.0,110.0,84.0,0.763636363636
2.0,2.0,BELOW,cigarette,475.0,110.0,21.0,0.190909090909
2.0,2.0,BELOW,neutral,475.0,110.0,5.0,0.0454545454545
3.0,2.0,BELOW,alcohol,475.0,139.0,85.0,0.611510791367
3.0,2.0,BELOW,cigarette,475.0,139.0,37.0,0.26618705036
3.0,2.0,BELOW,neutral,475.0,139.0,17.0,0.122302158273
4.0,2.0,BELOW,alcohol,475.0,49.0,48.0,0.979591836735
4.0,2.0,BELOW,cigarette,475.0,49.0,1.0,0.0204081632653
4.0,2.0,BELOW,neutral,475.0,49.0,0.0,0.0
5.0,2.0,BELOW,alcohol,475.0,93.0,41.0,0.440860215054
5.0,2.0,BELOW,cigarette,475.0,93.0,31.0,0.333333333333
5.0,2.0,BELOW,neutral,475.0,93.0,21.0,0.225806451613
6.0,2.0,BELOW,alcohol,475.0,127.0,27.0,0.212598425197
6.0,2.0,BELOW,cigarette,475.0,127.0,90.0,0.708661417323
6.0,2.0,BELOW,neutral,475.0,127.0,10.0,0.0787401574803
7.0,2.0,BELOW,alcohol,475.0,75.0,1.0,0.0133333333333
7.0,2.0,BELOW,cigarette,475.0,75.0,70.0,0.933333333333
7.0,2.0,BELOW,neutral,475.0,75.0,4.0,0.0533333333333
8.0,2.0,BELOW,alcohol,475.0,86.0,28.0,0.325581395349
8.0,2.0,BELOW,cigarette,475.0,86.0,34.0,0.395348837209
8.0,2.0,BELOW,neutral,475.0,86.0,24.0,0.279069767442
9.0,2.0,BELOW,alcohol,475.0,65.0,31.0,0.476923076923
9.0,2.0,BELOW,cigarette,475.0,65.0,22.0,0.338461538462
9.0,2.0,BELOW,neutral,475.0,65.0,12.0,0.184615384615
10.0,2.0,BELOW,alcohol,475.0,99.0,35.0,0.353535353535
10.0,2.0,BELOW,cigarette,475.0,99.0,44.0,0.444444444444
10.0,2.0,BELOW,neutral,475.0,99.0,20.0,0.20202020202
11.0,2.0,BELOW,alcohol,475.0,141.0,42.0,0.297872340426
11.0,2.0,BELOW,cigarette,475.0,141.0,64.0,0.45390070922
11.0,2.0,BELOW,neutral,475.0,141.0,35.0,0.248226950355
12.0,2.0,BELOW,alcohol,475.0,32.0,14.0,0.4375
12.0,2.0,BELOW,cigarette,475.0,32.0,8.0,0.25
12.0,2.0,BELOW,neutral,475.0,32.0,10.0,0.3125
13.0,2.0,BELOW,alcohol,475.0,128.0,31.0,0.2421875
13.0,2.0,BELOW,cigarette,475.0,128.0,31.0,0.2421875
13.0,2.0,BELOW,neutral,475.0,128.0,66.0,0.515625
14.0,2.0,BELOW,alcohol,475.0,143.0,61.0,0.426573426573
14.0,2.0,BELOW,cigarette,475.0,143.0,58.0,0.405594405594
14.0,2.0,BELOW,neutral,475.0,143.0,24.0,0.167832167832
15.0,2.0,BELOW,alcohol,475.0,42.0,11.0,0.261904761905
15.0,2.0,BELOW,cigarette,475.0,42.0,22.0,0.52380952381
15.0,2.0,BELOW,neutral,475.0,42.0,9.0,0.214285714286
16.0,2.0,BELOW,alcohol,475.0,45.0,17.0,0.377777777778
16.0,2.0,BELOW,cigarette,475.0,45.0,23.0,0.511111111111
16.0,2.0,BELOW,neutral,475.0,45.0,5.0,0.111111111111
17.0,2.0,BELOW,alcohol,475.0,67.0,12.0,0.179104477612
17.0,2.0,BELOW,cigarette,475.0,67.0,38.0,0.567164179104
17.0,2.0,BELOW,neutral,475.0,67.0,17.0,0.253731343284
18.0,2.0,BELOW,alcohol,475.0,61.0,29.0,0.475409836066
18.0,2.0,BELOW,cigarette,475.0,61.0,18.0,0.295081967213
18.0,2.0,BELOW,neutral,475.0,61.0,14.0,0.229508196721
19.0,2.0,BELOW,alcohol,475.0,122.0,51.0,0.418032786885
19.0,2.0,BELOW,cigarette,475.0,122.0,41.0,0.33606557377
19.0,2.0,BELOW,neutral,475.0,122.0,30.0,0.245901639344
20.0,2.0,BELOW,alcohol,475.0,93.0,35.0,0.376344086022
20.0,2.0,BELOW,cigarette,475.0,93.0,34.0,0.365591397849
20.0,2.0,BELOW,neutral,475.0,93.0,24.0,0.258064516129
21.0,2.0,BELOW,alcohol,475.0,52.0,18.0,0.346153846154
21.0,2.0,BELOW,cigarette,475.0,52.0,22.0,0.423076923077
21.0,2.0,BELOW,neutral,475.0,52.0,12.0,0.230769230769
22.0,2.0,BELOW,alcohol,475.0,91.0,36.0,0.395604395604
22.0,2.0,BELOW,cigarette,475.0,91.0,47.0,0.516483516484
22.0,2.0,BELOW,neutral,475.0,91.0,8.0,0.0879120879121
23.0,2.0,BELOW,alcohol,475.0,70.0,30.0,0.428571428571
23.0,2.0,BELOW,cigarette,475.0,70.0,23.0,0.328571428571
23.0,2.0,BELOW,neutral,475.0,70.0,17.0,0.242857142857
24.0,2.0,BELOW,alcohol,475.0,87.0,34.0,0.390804597701
24.0,2.0,BELOW,cigarette,475.0,87.0,29.0,0.333333333333
24.0,2.0,BELOW,neutral,475.0,87.0,24.0,0.275862068966
25.0,2.0,BELOW,alcohol,475.0,105.0,46.0,0.438095238095
25.0,2.0,BELOW,cigarette,475.0,105.0,40.0,0.380952380952
25.0,2.0,BELOW,neutral,475.0,105.0,19.0,0.180952380952
26.0,2.0,BELOW,alcohol,475.0,94.0,8.0,0.0851063829787
26.0,2.0,BELOW,cigarette,475.0,94.0,9.0,0.0957446808511
26.0,2.0,BELOW,neutral,475.0,94.0,77.0,0.81914893617
27.0,2.0,BELOW,alcohol,475.0,131.0,36.0,0.274809160305
27.0,2.0,BELOW,cigarette,475.0,131.0,47.0,0.358778625954
27.0,2.0,BELOW,neutral,475.0,131.0,48.0,0.36641221374
28.0,2.0,BELOW,alcohol,475.0,108.0,42.0,0.388888888889
28.0,2.0,BELOW,cigarette,475.0,108.0,48.0,0.444444444444
28.0,2.0,BELOW,neutral,475.0,108.0,18.0,0.166666666667
29.0,2.0,BELOW,alcohol,475.0,121.0,35.0,0.289256198347
29.0,2.0,BELOW,cigarette,475.0,121.0,51.0,0.421487603306
29.0,2.0,BELOW,neutral,475.0,121.0,35.0,0.289256198347
1.0,2.0,ABOVE,alcohol,475.0,6.0,2.0,0.333333333333
1.0,2.0,ABOVE,cigarette,475.0,6.0,2.0,0.333333333333
1.0,2.0,ABOVE,neutral,475.0,6.0,2.0,0.333333333333
2.0,2.0,ABOVE,alcohol,475.0,18.0,12.0,0.666666666667
2.0,2.0,ABOVE,cigarette,475.0,18.0,5.0,0.277777777778
2.0,2.0,ABOVE,neutral,475.0,18.0,1.0,0.0555555555556
3.0,2.0,ABOVE,alcohol,475.0,0.0,0.0,
3.0,2.0,ABOVE,cigarette,475.0,0.0,0.0,
3.0,2.0,ABOVE,neutral,475.0,0.0,0.0,
4.0,2.0,ABOVE,alcohol,475.0,0.0,0.0,
4.0,2.0,ABOVE,cigarette,475.0,0.0,0.0,
4.0,2.0,ABOVE,neutral,475.0,0.0,0.0,
5.0,2.0,ABOVE,alcohol,475.0,13.0,8.0,0.615384615385
5.0,2.0,ABOVE,cigarette,475.0,13.0,3.0,0.230769230769
5.0,2.0,ABOVE,neutral,475.0,13.0,2.0,0.153846153846
6.0,2.0,ABOVE,alcohol,475.0,0.0,0.0,
6.0,2.0,ABOVE,cigarette,475.0,0.0,0.0,
6.0,2.0,ABOVE,neutral,475.0,0.0,0.0,
7.0,2.0,ABOVE,alcohol,475.0,12.0,0.0,0.0
7.0,2.0,ABOVE,cigarette,475.0,12.0,12.0,1.0
7.0,2.0,ABOVE,neutral,475.0,12.0,0.0,0.0
8.0,2.0,ABOVE,alcohol,475.0,13.0,10.0,0.769230769231
8.0,2.0,ABOVE,cigarette,475.0,13.0,0.0,0.0
8.0,2.0,ABOVE,neutral,475.0,13.0,3.0,0.230769230769
9.0,2.0,ABOVE,alcohol,475.0,21.0,15.0,0.714285714286
9.0,2.0,ABOVE,cigarette,475.0,21.0,4.0,0.190476190476
9.0,2.0,ABOVE,neutral,475.0,21.0,2.0,0.0952380952381
10.0,2.0,ABOVE,alcohol,475.0,17.0,8.0,0.470588235294
10.0,2.0,ABOVE,cigarette,475.0,17.0,6.0,0.352941176471
10.0,2.0,ABOVE,neutral,475.0,17.0,3.0,0.176470588235
11.0,2.0,ABOVE,alcohol,475.0,0.0,0.0,
11.0,2.0,ABOVE,cigarette,475.0,0.0,0.0,
11.0,2.0,ABOVE,neutral,475.0,0.0,0.0,
12.0,2.0,ABOVE,alcohol,475.0,0.0,0.0,
12.0,2.0,ABOVE,cigarette,475.0,0.0,0.0,
12.0,2.0,ABOVE,neutral,475.0,0.0,0.0,
13.0,2.0,ABOVE,alcohol,475.0,0.0,0.0,
13.0,2.0,ABOVE,cigarette,475.0,0.0,0.0,
13.0,2.0,ABOVE,neutral,475.0,0.0,0.0,
14.0,2.0,ABOVE,alcohol,475.0,0.0,0.0,
14.0,2.0,ABOVE,cigarette,475.0,0.0,0.0,
14.0,2.0,ABOVE,neutral,475.0,0.0,0.0,
15.0,2.0,ABOVE,alcohol,475.0,0.0,0.0,
15.0,2.0,ABOVE,cigarette,475.0,0.0,0.0,
15.0,2.0,ABOVE,neutral,475.0,0.0,0.0,
16.0,2.0,ABOVE,alcohol,475.0,0.0,0.0,
16.0,2.0,ABOVE,cigarette,475.0,0.0,0.0,
16.0,2.0,ABOVE,neutral,475.0,0.0,0.0,
17.0,2.0,ABOVE,alcohol,475.0,0.0,0.0,
17.0,2.0,ABOVE,cigarette,475.0,0.0,0.0,
17.0,2.0,ABOVE,neutral,475.0,0.0,0.0,
18.0,2.0,ABOVE,alcohol,475.0,6.0,3.0,0.5
18.0,2.0,ABOVE,cigarette,475.0,6.0,0.0,0.0
18.0,2.0,ABOVE,neutral,475.0,6.0,3.0,0.5
19.0,2.0,ABOVE,alcohol,475.0,0.0,0.0,
19.0,2.0,ABOVE,cigarette,475.0,0.0,0.0,
19.0,2.0,ABOVE,neutral,475.0,0.0,0.0,
20.0,2.0,ABOVE,alcohol,475.0,20.0,10.0,0.5
20.0,2.0,ABOVE,cigarette,475.0,20.0,8.0,0.4
20.0,2.0,ABOVE,neutral,475.0,20.0,2.0,0.1
21.0,2.0,ABOVE,alcohol,475.0,5.0,1.0,0.2
21.0,2.0,ABOVE,cigarette,475.0,5.0,2.0,0.4
21.0,2.0,ABOVE,neutral,475.0,5.0,2.0,0.4
22.0,2.0,ABOVE,alcohol,475.0,14.0,3.0,0.214285714286
22.0,2.0,ABOVE,cigarette,475.0,14.0,11.0,0.785714285714
22.0,2.0,ABOVE,neutral,475.0,14.0,0.0,0.0
23.0,2.0,ABOVE,alcohol,475.0,0.0,0.0,
23.0,2.0,ABOVE,cigarette,475.0,0.0,0.0,
23.0,2.0,ABOVE,neutral,475.0,0.0,0.0,
24.0,2.0,ABOVE,alcohol,475.0,0.0,0.0,
24.0,2.0,ABOVE,cigarette,475.0,0.0,0.0,
24.0,2.0,ABOVE,neutral,475.0,0.0,0.0,
25.0,2.0,ABOVE,alcohol,475.0,25.0,17.0,0.68
25.0,2.0,ABOVE,cigarette,475.0,25.0,5.0,0.2
