sub_id,fast_or_slow,med_rt,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,fast,1109.63207688,1.0,alcohol,alcohol,898.0,2.0,2.0,1.0
1.0,fast,1109.63207688,1.0,alcohol,cigarette,898.0,2.0,0.0,0.0
1.0,fast,1109.63207688,1.0,alcohol,neutral,898.0,2.0,0.0,0.0
2.0,fast,787.659935166,1.0,alcohol,alcohol,898.0,0.0,0.0,
2.0,fast,787.659935166,1.0,alcohol,cigarette,898.0,0.0,0.0,
2.0,fast,787.659935166,1.0,alcohol,neutral,898.0,0.0,0.0,
3.0,fast,714.775643664,1.0,alcohol,alcohol,898.0,0.0,0.0,
3.0,fast,714.775643664,1.0,alcohol,cigarette,898.0,0.0,0.0,
3.0,fast,714.775643664,1.0,alcohol,neutral,898.0,0.0,0.0,
4.0,fast,494.923803104,1.0,alcohol,alcohol,898.0,0.0,0.0,
4.0,fast,494.923803104,1.0,alcohol,cigarette,898.0,0.0,0.0,
4.0,fast,494.923803104,1.0,alcohol,neutral,898.0,0.0,0.0,
5.0,fast,1175.12201487,1.0,alcohol,alcohol,898.0,8.0,3.0,0.375
5.0,fast,1175.12201487,1.0,alcohol,cigarette,898.0,8.0,3.0,0.375
5.0,fast,1175.12201487,1.0,alcohol,neutral,898.0,8.0,2.0,0.25
6.0,fast,,1.0,alcohol,alcohol,898.0,0.0,0.0,
6.0,fast,,1.0,alcohol,cigarette,898.0,0.0,0.0,
6.0,fast,,1.0,alcohol,neutral,898.0,0.0,0.0,
7.0,fast,,1.0,alcohol,alcohol,898.0,0.0,0.0,
7.0,fast,,1.0,alcohol,cigarette,898.0,0.0,0.0,
7.0,fast,,1.0,alcohol,neutral,898.0,0.0,0.0,
8.0,fast,759.406887534,1.0,alcohol,alcohol,898.0,0.0,0.0,
8.0,fast,759.406887534,1.0,alcohol,cigarette,898.0,0.0,0.0,
8.0,fast,759.406887534,1.0,alcohol,neutral,898.0,0.0,0.0,
9.0,fast,839.833998265,1.0,alcohol,alcohol,898.0,0.0,0.0,
9.0,fast,839.833998265,1.0,alcohol,cigarette,898.0,0.0,0.0,
9.0,fast,839.833998265,1.0,alcohol,neutral,898.0,0.0,0.0,
10.0,fast,996.7471564,1.0,alcohol,alcohol,898.0,2.0,1.0,0.5
10.0,fast,996.7471564,1.0,alcohol,cigarette,898.0,2.0,0.0,0.0
10.0,fast,996.7471564,1.0,alcohol,neutral,898.0,2.0,1.0,0.5
11.0,fast,1416.85548073,1.0,alcohol,alcohol,898.0,32.0,22.0,0.6875
11.0,fast,1416.85548073,1.0,alcohol,cigarette,898.0,32.0,9.0,0.28125
11.0,fast,1416.85548073,1.0,alcohol,neutral,898.0,32.0,1.0,0.03125
12.0,fast,1192.64400504,1.0,alcohol,alcohol,898.0,8.0,3.0,0.375
12.0,fast,1192.64400504,1.0,alcohol,cigarette,898.0,8.0,3.0,0.375
12.0,fast,1192.64400504,1.0,alcohol,neutral,898.0,8.0,2.0,0.25
13.0,fast,,1.0,alcohol,alcohol,898.0,0.0,0.0,
13.0,fast,,1.0,alcohol,cigarette,898.0,0.0,0.0,
13.0,fast,,1.0,alcohol,neutral,898.0,0.0,0.0,
14.0,fast,1145.94292682,1.0,alcohol,alcohol,898.0,9.0,7.0,0.777777777778
14.0,fast,1145.94292682,1.0,alcohol,cigarette,898.0,9.0,2.0,0.222222222222
14.0,fast,1145.94292682,1.0,alcohol,neutral,898.0,9.0,0.0,0.0
15.0,fast,540.353084323,1.0,alcohol,alcohol,898.0,0.0,0.0,
15.0,fast,540.353084323,1.0,alcohol,cigarette,898.0,0.0,0.0,
15.0,fast,540.353084323,1.0,alcohol,neutral,898.0,0.0,0.0,
16.0,fast,1136.59624262,1.0,alcohol,alcohol,898.0,1.0,0.0,0.0
16.0,fast,1136.59624262,1.0,alcohol,cigarette,898.0,1.0,0.0,0.0
16.0,fast,1136.59624262,1.0,alcohol,neutral,898.0,1.0,1.0,1.0
17.0,fast,1099.1842882,1.0,alcohol,alcohol,898.0,2.0,2.0,1.0
17.0,fast,1099.1842882,1.0,alcohol,cigarette,898.0,2.0,0.0,0.0
17.0,fast,1099.1842882,1.0,alcohol,neutral,898.0,2.0,0.0,0.0
18.0,fast,2557.74806908,1.0,alcohol,alcohol,898.0,1.0,1.0,1.0
18.0,fast,2557.74806908,1.0,alcohol,cigarette,898.0,1.0,0.0,0.0
18.0,fast,2557.74806908,1.0,alcohol,neutral,898.0,1.0,0.0,0.0
19.0,fast,833.487054285,1.0,alcohol,alcohol,898.0,0.0,0.0,
19.0,fast,833.487054285,1.0,alcohol,cigarette,898.0,0.0,0.0,
19.0,fast,833.487054285,1.0,alcohol,neutral,898.0,0.0,0.0,
20.0,fast,1440.76524575,1.0,alcohol,alcohol,898.0,11.0,7.0,0.636363636364
20.0,fast,1440.76524575,1.0,alcohol,cigarette,898.0,11.0,1.0,0.0909090909091
20.0,fast,1440.76524575,1.0,alcohol,neutral,898.0,11.0,3.0,0.272727272727
21.0,fast,765.445645484,1.0,alcohol,alcohol,898.0,0.0,0.0,
21.0,fast,765.445645484,1.0,alcohol,cigarette,898.0,0.0,0.0,
21.0,fast,765.445645484,1.0,alcohol,neutral,898.0,0.0,0.0,
22.0,fast,691.783154336,1.0,alcohol,alcohol,898.0,0.0,0.0,
