sub_id,fast_or_slow,med_rt,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,fast,1109.63207688,1.0,alcohol,alcohol,417.0,5.0,5.0,1.0
1.0,fast,1109.63207688,1.0,alcohol,cigarette,417.0,5.0,0.0,0.0
1.0,fast,1109.63207688,1.0,alcohol,neutral,417.0,5.0,0.0,0.0
2.0,fast,787.659935166,1.0,alcohol,alcohol,417.0,32.0,27.0,0.84375
2.0,fast,787.659935166,1.0,alcohol,cigarette,417.0,32.0,5.0,0.15625
2.0,fast,787.659935166,1.0,alcohol,neutral,417.0,32.0,0.0,0.0
3.0,fast,714.775643664,1.0,alcohol,alcohol,417.0,23.0,20.0,0.869565217391
3.0,fast,714.775643664,1.0,alcohol,cigarette,417.0,23.0,2.0,0.0869565217391
3.0,fast,714.775643664,1.0,alcohol,neutral,417.0,23.0,1.0,0.0434782608696
4.0,fast,494.923803104,1.0,alcohol,alcohol,417.0,27.0,25.0,0.925925925926
4.0,fast,494.923803104,1.0,alcohol,cigarette,417.0,27.0,2.0,0.0740740740741
4.0,fast,494.923803104,1.0,alcohol,neutral,417.0,27.0,0.0,0.0
5.0,fast,1175.12201487,1.0,alcohol,alcohol,417.0,11.0,7.0,0.636363636364
5.0,fast,1175.12201487,1.0,alcohol,cigarette,417.0,11.0,2.0,0.181818181818
5.0,fast,1175.12201487,1.0,alcohol,neutral,417.0,11.0,2.0,0.181818181818
6.0,fast,,1.0,alcohol,alcohol,417.0,0.0,0.0,
6.0,fast,,1.0,alcohol,cigarette,417.0,0.0,0.0,
6.0,fast,,1.0,alcohol,neutral,417.0,0.0,0.0,
7.0,fast,,1.0,alcohol,alcohol,417.0,0.0,0.0,
7.0,fast,,1.0,alcohol,cigarette,417.0,0.0,0.0,
7.0,fast,,1.0,alcohol,neutral,417.0,0.0,0.0,
8.0,fast,759.406887534,1.0,alcohol,alcohol,417.0,9.0,7.0,0.777777777778
8.0,fast,759.406887534,1.0,alcohol,cigarette,417.0,9.0,1.0,0.111111111111
8.0,fast,759.406887534,1.0,alcohol,neutral,417.0,9.0,1.0,0.111111111111
9.0,fast,839.833998265,1.0,alcohol,alcohol,417.0,16.0,11.0,0.6875
9.0,fast,839.833998265,1.0,alcohol,cigarette,417.0,16.0,4.0,0.25
9.0,fast,839.833998265,1.0,alcohol,neutral,417.0,16.0,1.0,0.0625
10.0,fast,996.7471564,1.0,alcohol,alcohol,417.0,2.0,0.0,0.0
10.0,fast,996.7471564,1.0,alcohol,cigarette,417.0,2.0,2.0,1.0
10.0,fast,996.7471564,1.0,alcohol,neutral,417.0,2.0,0.0,0.0
11.0,fast,1416.85548073,1.0,alcohol,alcohol,417.0,32.0,10.0,0.3125
11.0,fast,1416.85548073,1.0,alcohol,cigarette,417.0,32.0,15.0,0.46875
11.0,fast,1416.85548073,1.0,alcohol,neutral,417.0,32.0,7.0,0.21875
12.0,fast,1192.64400504,1.0,alcohol,alcohol,417.0,11.0,8.0,0.727272727273
12.0,fast,1192.64400504,1.0,alcohol,cigarette,417.0,11.0,0.0,0.0
12.0,fast,1192.64400504,1.0,alcohol,neutral,417.0,11.0,3.0,0.272727272727
13.0,fast,,1.0,alcohol,alcohol,417.0,0.0,0.0,
13.0,fast,,1.0,alcohol,cigarette,417.0,0.0,0.0,
13.0,fast,,1.0,alcohol,neutral,417.0,0.0,0.0,
