sub_id,trial_type,median_ADS,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,1.0,BELOW,alcohol,1049.0,13.0,5.0,0.384615384615
1.0,1.0,BELOW,cigarette,1049.0,13.0,7.0,0.538461538462
1.0,1.0,BELOW,neutral,1049.0,13.0,1.0,0.0769230769231
2.0,1.0,BELOW,alcohol,1049.0,25.0,5.0,0.2
2.0,1.0,BELOW,cigarette,1049.0,25.0,7.0,0.28
2.0,1.0,BELOW,neutral,1049.0,25.0,13.0,0.52
3.0,1.0,BELOW,alcohol,1049.0,47.0,21.0,0.446808510638
3.0,1.0,BELOW,cigarette,1049.0,47.0,6.0,0.127659574468
3.0,1.0,BELOW,neutral,1049.0,47.0,20.0,0.425531914894
4.0,1.0,BELOW,alcohol,1049.0,0.0,0.0,
4.0,1.0,BELOW,cigarette,1049.0,0.0,0.0,
4.0,1.0,BELOW,neutral,1049.0,0.0,0.0,
5.0,1.0,BELOW,alcohol,1049.0,56.0,23.0,0.410714285714
5.0,1.0,BELOW,cigarette,1049.0,56.0,24.0,0.428571428571
5.0,1.0,BELOW,neutral,1049.0,56.0,9.0,0.160714285714
6.0,1.0,BELOW,alcohol,1049.0,81.0,34.0,0.41975308642
6.0,1.0,BELOW,cigarette,1049.0,81.0,24.0,0.296296296296
6.0,1.0,BELOW,neutral,1049.0,81.0,23.0,0.283950617284
7.0,1.0,BELOW,alcohol,1049.0,10.0,3.0,0.3
7.0,1.0,BELOW,cigarette,1049.0,10.0,3.0,0.3
7.0,1.0,BELOW,neutral,1049.0,10.0,4.0,0.4
8.0,1.0,BELOW,alcohol,1049.0,15.0,9.0,0.6
8.0,1.0,BELOW,cigarette,1049.0,15.0,4.0,0.266666666667
8.0,1.0,BELOW,neutral,1049.0,15.0,2.0,0.133333333333
9.0,1.0,BELOW,alcohol,1049.0,33.0,11.0,0.333333333333
9.0,1.0,BELOW,cigarette,1049.0,33.0,11.0,0.333333333333
9.0,1.0,BELOW,neutral,1049.0,33.0,11.0,0.333333333333
10.0,1.0,BELOW,alcohol,1049.0,40.0,16.0,0.4
10.0,1.0,BELOW,cigarette,1049.0,40.0,5.0,0.125
10.0,1.0,BELOW,neutral,1049.0,40.0,19.0,0.475
11.0,1.0,BELOW,alcohol,1049.0,123.0,72.0,0.585365853659
11.0,1.0,BELOW,cigarette,1049.0,123.0,39.0,0.317073170732
11.0,1.0,BELOW,neutral,1049.0,123.0,12.0,0.0975609756098
12.0,1.0,BELOW,alcohol,1049.0,24.0,18.0,0.75
12.0,1.0,BELOW,cigarette,1049.0,24.0,1.0,0.0416666666667
12.0,1.0,BELOW,neutral,1049.0,24.0,5.0,0.208333333333
13.0,1.0,BELOW,alcohol,1049.0,77.0,27.0,0.350649350649
13.0,1.0,BELOW,cigarette,1049.0,77.0,23.0,0.298701298701
13.0,1.0,BELOW,neutral,1049.0,77.0,27.0,0.350649350649
14.0,1.0,BELOW,alcohol,1049.0,88.0,49.0,0.556818181818
14.0,1.0,BELOW,cigarette,1049.0,88.0,17.0,0.193181818182
14.0,1.0,BELOW,neutral,1049.0,88.0,22.0,0.25
15.0,1.0,BELOW,alcohol,1049.0,10.0,2.0,0.2
