sub_id,trial_type,median_ADS,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,4.0,BELOW,alcohol,190.0,4.0,2.0,0.5
1.0,4.0,BELOW,cigarette,190.0,4.0,1.0,0.25
1.0,4.0,BELOW,neutral,190.0,4.0,1.0,0.25
2.0,4.0,BELOW,alcohol,190.0,48.0,14.0,0.291666666667
2.0,4.0,BELOW,cigarette,190.0,48.0,14.0,0.291666666667
2.0,4.0,BELOW,neutral,190.0,48.0,20.0,0.416666666667
3.0,4.0,BELOW,alcohol,190.0,87.0,33.0,0.379310344828
3.0,4.0,BELOW,cigarette,190.0,87.0,36.0,0.413793103448
3.0,4.0,BELOW,neutral,190.0,87.0,18.0,0.206896551724
4.0,4.0,BELOW,alcohol,190.0,30.0,16.0,0.533333333333
4.0,4.0,BELOW,cigarette,190.0,30.0,12.0,0.4
4.0,4.0,BELOW,neutral,190.0,30.0,2.0,0.0666666666667
5.0,4.0,BELOW,alcohol,190.0,95.0,42.0,0.442105263158
5.0,4.0,BELOW,cigarette,190.0,95.0,26.0,0.273684210526
5.0,4.0,BELOW,neutral,190.0,95.0,27.0,0.284210526316
6.0,4.0,BELOW,alcohol,190.0,68.0,27.0,0.397058823529
6.0,4.0,BELOW,cigarette,190.0,68.0,23.0,0.338235294118
6.0,4.0,BELOW,neutral,190.0,68.0,18.0,0.264705882353
7.0,4.0,BELOW,alcohol,190.0,6.0,1.0,0.166666666667
7.0,4.0,BELOW,cigarette,190.0,6.0,3.0,0.5
7.0,4.0,BELOW,neutral,190.0,6.0,2.0,0.333333333333
8.0,4.0,BELOW,alcohol,190.0,62.0,16.0,0.258064516129
8.0,4.0,BELOW,cigarette,190.0,62.0,29.0,0.467741935484
8.0,4.0,BELOW,neutral,190.0,62.0,17.0,0.274193548387
9.0,4.0,BELOW,alcohol,190.0,24.0,5.0,0.208333333333
9.0,4.0,BELOW,cigarette,190.0,24.0,12.0,0.5
9.0,4.0,BELOW,neutral,190.0,24.0,7.0,0.291666666667
10.0,4.0,BELOW,alcohol,190.0,47.0,15.0,0.31914893617
10.0,4.0,BELOW,cigarette,190.0,47.0,29.0,0.617021276596
10.0,4.0,BELOW,neutral,190.0,47.0,3.0,0.063829787234
11.0,4.0,BELOW,alcohol,190.0,51.0,19.0,0.372549019608
11.0,4.0,BELOW,cigarette,190.0,51.0,14.0,0.274509803922
11.0,4.0,BELOW,neutral,190.0,51.0,18.0,0.352941176471
12.0,4.0,BELOW,alcohol,190.0,5.0,4.0,0.8
12.0,4.0,BELOW,cigarette,190.0,5.0,1.0,0.2
12.0,4.0,BELOW,neutral,190.0,5.0,0.0,0.0
13.0,4.0,BELOW,alcohol,190.0,62.0,13.0,0.209677419355
13.0,4.0,BELOW,cigarette,190.0,62.0,19.0,0.306451612903
