sub_id,fast_or_slow,med_rt,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,fast,1109.63207688,1.0,alcohol,alcohol,184.0,7.0,7.0,1.0
1.0,fast,1109.63207688,1.0,alcohol,cigarette,184.0,7.0,0.0,0.0
1.0,fast,1109.63207688,1.0,alcohol,neutral,184.0,7.0,0.0,0.0
2.0,fast,787.659935166,1.0,alcohol,alcohol,184.0,32.0,32.0,1.0
2.0,fast,787.659935166,1.0,alcohol,cigarette,184.0,32.0,0.0,0.0
2.0,fast,787.659935166,1.0,alcohol,neutral,184.0,32.0,0.0,0.0
3.0,fast,714.775643664,1.0,alcohol,alcohol,184.0,23.0,22.0,0.95652173913
3.0,fast,714.775643664,1.0,alcohol,cigarette,184.0,23.0,0.0,0.0
3.0,fast,714.775643664,1.0,alcohol,neutral,184.0,23.0,1.0,0.0434782608696
4.0,fast,494.923803104,1.0,alcohol,alcohol,184.0,33.0,30.0,0.909090909091
4.0,fast,494.923803104,1.0,alcohol,cigarette,184.0,33.0,3.0,0.0909090909091
4.0,fast,494.923803104,1.0,alcohol,neutral,184.0,33.0,0.0,0.0
5.0,fast,1175.12201487,1.0,alcohol,alcohol,184.0,10.0,6.0,0.6
5.0,fast,1175.12201487,1.0,alcohol,cigarette,184.0,10.0,2.0,0.2
5.0,fast,1175.12201487,1.0,alcohol,neutral,184.0,10.0,2.0,0.2
6.0,fast,,1.0,alcohol,alcohol,184.0,0.0,0.0,
6.0,fast,,1.0,alcohol,cigarette,184.0,0.0,0.0,
6.0,fast,,1.0,alcohol,neutral,184.0,0.0,0.0,
7.0,fast,,1.0,alcohol,alcohol,184.0,0.0,0.0,
7.0,fast,,1.0,alcohol,cigarette,184.0,0.0,0.0,
7.0,fast,,1.0,alcohol,neutral,184.0,0.0,0.0,
8.0,fast,759.406887534,1.0,alcohol,alcohol,184.0,11.0,11.0,1.0
8.0,fast,759.406887534,1.0,alcohol,cigarette,184.0,11.0,0.0,0.0
8.0,fast,759.406887534,1.0,alcohol,neutral,184.0,11.0,0.0,0.0
9.0,fast,839.833998265,1.0,alcohol,alcohol,184.0,15.0,13.0,0.866666666667
9.0,fast,839.833998265,1.0,alcohol,cigarette,184.0,15.0,2.0,0.133333333333
9.0,fast,839.833998265,1.0,alcohol,neutral,184.0,15.0,0.0,0.0
10.0,fast,996.7471564,1.0,alcohol,alcohol,184.0,2.0,2.0,1.0
10.0,fast,996.7471564,1.0,alcohol,cigarette,184.0,2.0,0.0,0.0
10.0,fast,996.7471564,1.0,alcohol,neutral,184.0,2.0,0.0,0.0
11.0,fast,1416.85548073,1.0,alcohol,alcohol,184.0,32.0,22.0,0.6875
11.0,fast,1416.85548073,1.0,alcohol,cigarette,184.0,32.0,9.0,0.28125
11.0,fast,1416.85548073,1.0,alcohol,neutral,184.0,32.0,1.0,0.03125
12.0,fast,1192.64400504,1.0,alcohol,alcohol,184.0,11.0,7.0,0.636363636364
12.0,fast,1192.64400504,1.0,alcohol,cigarette,184.0,11.0,2.0,0.181818181818
12.0,fast,1192.64400504,1.0,alcohol,neutral,184.0,11.0,2.0,0.181818181818
13.0,fast,,1.0,alcohol,alcohol,184.0,0.0,0.0,
13.0,fast,,1.0,alcohol,cigarette,184.0,0.0,0.0,
13.0,fast,,1.0,alcohol,neutral,184.0,0.0,0.0,
14.0,fast,1145.94292682,1.0,alcohol,alcohol,184.0,18.0,15.0,0.833333333333
14.0,fast,1145.94292682,1.0,alcohol,cigarette,184.0,18.0,3.0,0.166666666667
14.0,fast,1145.94292682,1.0,alcohol,neutral,184.0,18.0,0.0,0.0
15.0,fast,540.353084323,1.0,alcohol,alcohol,184.0,1.0,1.0,1.0
15.0,fast,540.353084323,1.0,alcohol,cigarette,184.0,1.0,0.0,0.0
15.0,fast,540.353084323,1.0,alcohol,neutral,184.0,1.0,0.0,0.0
16.0,fast,1136.59624262,1.0,alcohol,alcohol,184.0,2.0,1.0,0.5
16.0,fast,1136.59624262,1.0,alcohol,cigarette,184.0,2.0,0.0,0.0
16.0,fast,1136.59624262,1.0,alcohol,neutral,184.0,2.0,1.0,0.5
17.0,fast,1099.1842882,1.0,alcohol,alcohol,184.0,4.0,3.0,0.75
17.0,fast,1099.1842882,1.0,alcohol,cigarette,184.0,4.0,1.0,0.25
17.0,fast,1099.1842882,1.0,alcohol,neutral,184.0,4.0,0.0,0.0
18.0,fast,2557.74806908,1.0,alcohol,alcohol,184.0,1.0,0.0,0.0
18.0,fast,2557.74806908,1.0,alcohol,cigarette,184.0,1.0,1.0,1.0
18.0,fast,2557.74806908,1.0,alcohol,neutral,184.0,1.0,0.0,0.0
19.0,fast,833.487054285,1.0,alcohol,alcohol,184.0,19.0,17.0,0.894736842105
19.0,fast,833.487054285,1.0,alcohol,cigarette,184.0,19.0,1.0,0.0526315789474
19.0,fast,833.487054285,1.0,alcohol,neutral,184.0,19.0,1.0,0.0526315789474
20.0,fast,1440.76524575,1.0,alcohol,alcohol,184.0,15.0,12.0,0.8
20.0,fast,1440.76524575,1.0,alcohol,cigarette,184.0,15.0,1.0,0.0666666666667
20.0,fast,1440.76524575,1.0,alcohol,neutral,184.0,15.0,2.0,0.133333333333
21.0,fast,765.445645484,1.0,alcohol,alcohol,184.0,11.0,7.0,0.636363636364
21.0,fast,765.445645484,1.0,alcohol,cigarette,184.0,11.0,2.0,0.181818181818
21.0,fast,765.445645484,1.0,alcohol,neutral,184.0,11.0,2.0,0.181818181818
22.0,fast,691.783154336,1.0,alcohol,alcohol,184.0,17.0,16.0,0.941176470588
22.0,fast,691.783154336,1.0,alcohol,cigarette,184.0,17.0,0.0,0.0
22.0,fast,691.783154336,1.0,alcohol,neutral,184.0,17.0,1.0,0.0588235294118
23.0,fast,645.030145974,1.0,alcohol,alcohol,184.0,13.0,12.0,0.923076923077
23.0,fast,645.030145974,1.0,alcohol,cigarette,184.0,13.0,0.0,0.0
23.0,fast,645.030145974,1.0,alcohol,neutral,184.0,13.0,1.0,0.0769230769231
24.0,fast,965.497143694,1.0,alcohol,alcohol,184.0,19.0,7.0,0.368421052632
24.0,fast,965.497143694,1.0,alcohol,cigarette,184.0,19.0,6.0,0.315789473684
