sub_id,fast_or_slow,med_rt,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,slow,1469.65162739,3.0,alcohol,alcohol,677.0,4.0,3.0,0.75
1.0,slow,1469.65162739,3.0,alcohol,cigarette,677.0,4.0,0.0,0.0
1.0,slow,1469.65162739,3.0,alcohol,neutral,677.0,4.0,1.0,0.25
2.0,slow,680.538615854,3.0,alcohol,alcohol,677.0,7.0,1.0,0.142857142857
2.0,slow,680.538615854,3.0,alcohol,cigarette,677.0,7.0,2.0,0.285714285714
2.0,slow,680.538615854,3.0,alcohol,neutral,677.0,7.0,4.0,0.571428571429
3.0,slow,787.299907178,3.0,alcohol,alcohol,677.0,13.0,4.0,0.307692307692
3.0,slow,787.299907178,3.0,alcohol,cigarette,677.0,13.0,4.0,0.307692307692
3.0,slow,787.299907178,3.0,alcohol,neutral,677.0,13.0,5.0,0.384615384615
4.0,slow,,3.0,alcohol,alcohol,677.0,0.0,0.0,
4.0,slow,,3.0,alcohol,cigarette,677.0,0.0,0.0,
4.0,slow,,3.0,alcohol,neutral,677.0,0.0,0.0,
5.0,slow,1383.29582513,3.0,alcohol,alcohol,677.0,8.0,3.0,0.375
5.0,slow,1383.29582513,3.0,alcohol,cigarette,677.0,8.0,4.0,0.5
5.0,slow,1383.29582513,3.0,alcohol,neutral,677.0,8.0,1.0,0.125
6.0,slow,,3.0,alcohol,alcohol,677.0,0.0,0.0,
6.0,slow,,3.0,alcohol,cigarette,677.0,0.0,0.0,
6.0,slow,,3.0,alcohol,neutral,677.0,0.0,0.0,
7.0,slow,,3.0,alcohol,alcohol,677.0,0.0,0.0,
7.0,slow,,3.0,alcohol,cigarette,677.0,0.0,0.0,
7.0,slow,,3.0,alcohol,neutral,677.0,0.0,0.0,
8.0,slow,778.393762221,3.0,alcohol,alcohol,677.0,3.0,0.0,0.0
8.0,slow,778.393762221,3.0,alcohol,cigarette,677.0,3.0,2.0,0.666666666667
8.0,slow,778.393762221,3.0,alcohol,neutral,677.0,3.0,1.0,0.333333333333
9.0,slow,1151.11602044,3.0,alcohol,alcohol,677.0,6.0,3.0,0.5
9.0,slow,1151.11602044,3.0,alcohol,cigarette,677.0,6.0,1.0,0.166666666667
9.0,slow,1151.11602044,3.0,alcohol,neutral,677.0,6.0,2.0,0.333333333333
10.0,slow,1180.74025351,3.0,alcohol,alcohol,677.0,12.0,6.0,0.5
10.0,slow,1180.74025351,3.0,alcohol,cigarette,677.0,12.0,4.0,0.333333333333
10.0,slow,1180.74025351,3.0,alcohol,neutral,677.0,12.0,2.0,0.166666666667
11.0,slow,1422.55259655,3.0,alcohol,alcohol,677.0,9.0,9.0,1.0
11.0,slow,1422.55259655,3.0,alcohol,cigarette,677.0,9.0,0.0,0.0
11.0,slow,1422.55259655,3.0,alcohol,neutral,677.0,9.0,0.0,0.0
12.0,slow,1158.10307777,3.0,alcohol,alcohol,677.0,3.0,1.0,0.333333333333
12.0,slow,1158.10307777,3.0,alcohol,cigarette,677.0,3.0,0.0,0.0
12.0,slow,1158.10307777,3.0,alcohol,neutral,677.0,3.0,2.0,0.666666666667
13.0,slow,,3.0,alcohol,alcohol,677.0,0.0,0.0,
13.0,slow,,3.0,alcohol,cigarette,677.0,0.0,0.0,
13.0,slow,,3.0,alcohol,neutral,677.0,0.0,0.0,
14.0,slow,1195.5075597,3.0,alcohol,alcohol,677.0,15.0,6.0,0.4
14.0,slow,1195.5075597,3.0,alcohol,cigarette,677.0,15.0,1.0,0.0666666666667
14.0,slow,1195.5075597,3.0,alcohol,neutral,677.0,15.0,8.0,0.533333333333
15.0,slow,663.355289831,3.0,alcohol,alcohol,677.0,0.0,0.0,
15.0,slow,663.355289831,3.0,alcohol,cigarette,677.0,0.0,0.0,
15.0,slow,663.355289831,3.0,alcohol,neutral,677.0,0.0,0.0,
16.0,slow,729.838310523,3.0,alcohol,alcohol,677.0,1.0,0.0,0.0
16.0,slow,729.838310523,3.0,alcohol,cigarette,677.0,1.0,1.0,1.0
16.0,slow,729.838310523,3.0,alcohol,neutral,677.0,1.0,0.0,0.0
17.0,slow,1187.71739442,3.0,alcohol,alcohol,677.0,4.0,0.0,0.0
17.0,slow,1187.71739442,3.0,alcohol,cigarette,677.0,4.0,1.0,0.25
17.0,slow,1187.71739442,3.0,alcohol,neutral,677.0,4.0,3.0,0.75
18.0,slow,1241.08054624,3.0,alcohol,alcohol,677.0,12.0,3.0,0.25
18.0,slow,1241.08054624,3.0,alcohol,cigarette,677.0,12.0,7.0,0.583333333333
18.0,slow,1241.08054624,3.0,alcohol,neutral,677.0,12.0,2.0,0.166666666667
19.0,slow,859.46126256,3.0,alcohol,alcohol,677.0,8.0,5.0,0.625
19.0,slow,859.46126256,3.0,alcohol,cigarette,677.0,8.0,3.0,0.375
19.0,slow,859.46126256,3.0,alcohol,neutral,677.0,8.0,0.0,0.0
20.0,slow,1267.13414138,3.0,alcohol,alcohol,677.0,8.0,4.0,0.5
20.0,slow,1267.13414138,3.0,alcohol,cigarette,677.0,8.0,2.0,0.25
20.0,slow,1267.13414138,3.0,alcohol,neutral,677.0,8.0,2.0,0.25
21.0,slow,1044.75984619,3.0,alcohol,alcohol,677.0,5.0,2.0,0.4
21.0,slow,1044.75984619,3.0,alcohol,cigarette,677.0,5.0,2.0,0.4
21.0,slow,1044.75984619,3.0,alcohol,neutral,677.0,5.0,1.0,0.2
