sub_id,trial_type,median_FTND,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,2.0,BELOW,alcohol,839.0,26.0,16.0,0.615384615385
1.0,2.0,BELOW,cigarette,839.0,26.0,5.0,0.192307692308
1.0,2.0,BELOW,neutral,839.0,26.0,5.0,0.192307692308
2.0,2.0,BELOW,alcohol,839.0,49.0,31.0,0.632653061224
2.0,2.0,BELOW,cigarette,839.0,49.0,7.0,0.142857142857
2.0,2.0,BELOW,neutral,839.0,49.0,11.0,0.224489795918
3.0,2.0,BELOW,alcohol,839.0,75.0,40.0,0.533333333333
3.0,2.0,BELOW,cigarette,839.0,75.0,13.0,0.173333333333
3.0,2.0,BELOW,neutral,839.0,75.0,22.0,0.293333333333
4.0,2.0,BELOW,alcohol,839.0,4.0,4.0,1.0
4.0,2.0,BELOW,cigarette,839.0,4.0,0.0,0.0
4.0,2.0,BELOW,neutral,839.0,4.0,0.0,0.0
5.0,2.0,BELOW,alcohol,839.0,84.0,38.0,0.452380952381
5.0,2.0,BELOW,cigarette,839.0,84.0,30.0,0.357142857143
5.0,2.0,BELOW,neutral,839.0,84.0,16.0,0.190476190476
6.0,2.0,BELOW,alcohol,839.0,65.0,36.0,0.553846153846
6.0,2.0,BELOW,cigarette,839.0,65.0,19.0,0.292307692308
6.0,2.0,BELOW,neutral,839.0,65.0,10.0,0.153846153846
7.0,2.0,BELOW,alcohol,839.0,17.0,5.0,0.294117647059
7.0,2.0,BELOW,cigarette,839.0,17.0,7.0,0.411764705882
7.0,2.0,BELOW,neutral,839.0,17.0,5.0,0.294117647059
8.0,2.0,BELOW,alcohol,839.0,38.0,19.0,0.5
8.0,2.0,BELOW,cigarette,839.0,38.0,11.0,0.289473684211
8.0,2.0,BELOW,neutral,839.0,38.0,8.0,0.210526315789
9.0,2.0,BELOW,alcohol,839.0,53.0,31.0,0.584905660377
9.0,2.0,BELOW,cigarette,839.0,53.0,9.0,0.169811320755
9.0,2.0,BELOW,neutral,839.0,53.0,13.0,0.245283018868
10.0,2.0,BELOW,alcohol,839.0,58.0,31.0,0.534482758621
10.0,2.0,BELOW,cigarette,839.0,58.0,10.0,0.172413793103
10.0,2.0,BELOW,neutral,839.0,58.0,17.0,0.293103448276
11.0,2.0,BELOW,alcohol,839.0,114.0,57.0,0.5
11.0,2.0,BELOW,cigarette,839.0,114.0,42.0,0.368421052632
11.0,2.0,BELOW,neutral,839.0,114.0,15.0,0.131578947368
12.0,2.0,BELOW,alcohol,839.0,30.0,21.0,0.7
12.0,2.0,BELOW,cigarette,839.0,30.0,4.0,0.133333333333
12.0,2.0,BELOW,neutral,839.0,30.0,5.0,0.166666666667
13.0,2.0,BELOW,alcohol,839.0,99.0,33.0,0.333333333333
13.0,2.0,BELOW,cigarette,839.0,99.0,27.0,0.272727272727
13.0,2.0,BELOW,neutral,839.0,99.0,39.0,0.393939393939
14.0,2.0,BELOW,alcohol,839.0,129.0,88.0,0.682170542636
14.0,2.0,BELOW,cigarette,839.0,129.0,26.0,0.201550387597
14.0,2.0,BELOW,neutral,839.0,129.0,15.0,0.116279069767
15.0,2.0,BELOW,alcohol,839.0,14.0,3.0,0.214285714286
15.0,2.0,BELOW,cigarette,839.0,14.0,8.0,0.571428571429
15.0,2.0,BELOW,neutral,839.0,14.0,3.0,0.214285714286
16.0,2.0,BELOW,alcohol,839.0,30.0,9.0,0.3
16.0,2.0,BELOW,cigarette,839.0,30.0,15.0,0.5
16.0,2.0,BELOW,neutral,839.0,30.0,6.0,0.2
17.0,2.0,BELOW,alcohol,839.0,51.0,18.0,0.352941176471
17.0,2.0,BELOW,cigarette,839.0,51.0,17.0,0.333333333333
17.0,2.0,BELOW,neutral,839.0,51.0,16.0,0.313725490196
