sub_id,trial_type,median_FTND,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,1.0,BELOW,alcohol,376.0,25.0,9.0,0.36
1.0,1.0,BELOW,cigarette,376.0,25.0,7.0,0.28
1.0,1.0,BELOW,neutral,376.0,25.0,9.0,0.36
2.0,1.0,BELOW,alcohol,376.0,82.0,43.0,0.524390243902
2.0,1.0,BELOW,cigarette,376.0,82.0,29.0,0.353658536585
2.0,1.0,BELOW,neutral,376.0,82.0,10.0,0.121951219512
3.0,1.0,BELOW,alcohol,376.0,129.0,76.0,0.589147286822
3.0,1.0,BELOW,cigarette,376.0,129.0,40.0,0.31007751938
3.0,1.0,BELOW,neutral,376.0,129.0,13.0,0.100775193798
4.0,1.0,BELOW,alcohol,376.0,0.0,0.0,
4.0,1.0,BELOW,cigarette,376.0,0.0,0.0,
4.0,1.0,BELOW,neutral,376.0,0.0,0.0,
5.0,1.0,BELOW,alcohol,376.0,95.0,43.0,0.452631578947
5.0,1.0,BELOW,cigarette,376.0,95.0,32.0,0.336842105263
5.0,1.0,BELOW,neutral,376.0,95.0,20.0,0.210526315789
6.0,1.0,BELOW,alcohol,376.0,79.0,21.0,0.26582278481
6.0,1.0,BELOW,cigarette,376.0,79.0,49.0,0.620253164557
6.0,1.0,BELOW,neutral,376.0,79.0,9.0,0.113924050633
7.0,1.0,BELOW,alcohol,376.0,59.0,0.0,0.0
7.0,1.0,BELOW,cigarette,376.0,59.0,57.0,0.966101694915
7.0,1.0,BELOW,neutral,376.0,59.0,2.0,0.0338983050847
8.0,1.0,BELOW,alcohol,376.0,77.0,26.0,0.337662337662
8.0,1.0,BELOW,cigarette,376.0,77.0,33.0,0.428571428571
8.0,1.0,BELOW,neutral,376.0,77.0,18.0,0.233766233766
9.0,1.0,BELOW,alcohol,376.0,96.0,43.0,0.447916666667
9.0,1.0,BELOW,cigarette,376.0,96.0,37.0,0.385416666667
9.0,1.0,BELOW,neutral,376.0,96.0,16.0,0.166666666667
10.0,1.0,BELOW,alcohol,376.0,64.0,15.0,0.234375
10.0,1.0,BELOW,cigarette,376.0,64.0,42.0,0.65625
10.0,1.0,BELOW,neutral,376.0,64.0,7.0,0.109375
11.0,1.0,BELOW,alcohol,376.0,77.0,16.0,0.207792207792
11.0,1.0,BELOW,cigarette,376.0,77.0,39.0,0.506493506494
11.0,1.0,BELOW,neutral,376.0,77.0,22.0,0.285714285714
12.0,1.0,BELOW,alcohol,376.0,32.0,11.0,0.34375
12.0,1.0,BELOW,cigarette,376.0,32.0,13.0,0.40625
12.0,1.0,BELOW,neutral,376.0,32.0,8.0,0.25
13.0,1.0,BELOW,alcohol,376.0,128.0,32.0,0.25
13.0,1.0,BELOW,cigarette,376.0,128.0,34.0,0.265625
13.0,1.0,BELOW,neutral,376.0,128.0,62.0,0.484375
14.0,1.0,BELOW,alcohol,376.0,145.0,52.0,0.358620689655
14.0,1.0,BELOW,cigarette,376.0,145.0,66.0,0.455172413793
