sub_id,trial_type,median_FTND,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,2.0,BELOW,alcohol,384.0,26.0,9.0,0.346153846154
1.0,2.0,BELOW,cigarette,384.0,26.0,7.0,0.269230769231
1.0,2.0,BELOW,neutral,384.0,26.0,10.0,0.384615384615
2.0,2.0,BELOW,alcohol,384.0,114.0,66.0,0.578947368421
2.0,2.0,BELOW,cigarette,384.0,114.0,35.0,0.30701754386
2.0,2.0,BELOW,neutral,384.0,114.0,13.0,0.114035087719
3.0,2.0,BELOW,alcohol,384.0,130.0,78.0,0.6
3.0,2.0,BELOW,cigarette,384.0,130.0,41.0,0.315384615385
3.0,2.0,BELOW,neutral,384.0,130.0,11.0,0.0846153846154
4.0,2.0,BELOW,alcohol,384.0,69.0,63.0,0.913043478261
4.0,2.0,BELOW,cigarette,384.0,69.0,5.0,0.0724637681159
4.0,2.0,BELOW,neutral,384.0,69.0,1.0,0.0144927536232
5.0,2.0,BELOW,alcohol,384.0,94.0,45.0,0.478723404255
5.0,2.0,BELOW,cigarette,384.0,94.0,31.0,0.329787234043
5.0,2.0,BELOW,neutral,384.0,94.0,18.0,0.191489361702
6.0,2.0,BELOW,alcohol,384.0,106.0,26.0,0.245283018868
6.0,2.0,BELOW,cigarette,384.0,106.0,71.0,0.669811320755
6.0,2.0,BELOW,neutral,384.0,106.0,9.0,0.0849056603774
7.0,2.0,BELOW,alcohol,384.0,71.0,0.0,0.0
7.0,2.0,BELOW,cigarette,384.0,71.0,69.0,0.971830985915
7.0,2.0,BELOW,neutral,384.0,71.0,2.0,0.0281690140845
8.0,2.0,BELOW,alcohol,384.0,101.0,29.0,0.287128712871
8.0,2.0,BELOW,cigarette,384.0,101.0,48.0,0.475247524752
8.0,2.0,BELOW,neutral,384.0,101.0,24.0,0.237623762376
9.0,2.0,BELOW,alcohol,384.0,98.0,44.0,0.448979591837
9.0,2.0,BELOW,cigarette,384.0,98.0,37.0,0.377551020408
9.0,2.0,BELOW,neutral,384.0,98.0,17.0,0.173469387755
10.0,2.0,BELOW,alcohol,384.0,97.0,13.0,0.134020618557
10.0,2.0,BELOW,cigarette,384.0,97.0,76.0,0.783505154639
10.0,2.0,BELOW,neutral,384.0,97.0,8.0,0.0824742268041
11.0,2.0,BELOW,alcohol,384.0,117.0,28.0,0.239316239316
11.0,2.0,BELOW,cigarette,384.0,117.0,56.0,0.478632478632
11.0,2.0,BELOW,neutral,384.0,117.0,33.0,0.282051282051
12.0,2.0,BELOW,alcohol,384.0,33.0,12.0,0.363636363636
12.0,2.0,BELOW,cigarette,384.0,33.0,13.0,0.393939393939
12.0,2.0,BELOW,neutral,384.0,33.0,8.0,0.242424242424
13.0,2.0,BELOW,alcohol,384.0,132.0,32.0,0.242424242424
13.0,2.0,BELOW,cigarette,384.0,132.0,35.0,0.265151515152
13.0,2.0,BELOW,neutral,384.0,132.0,65.0,0.492424242424
14.0,2.0,BELOW,alcohol,384.0,145.0,52.0,0.358620689655
14.0,2.0,BELOW,cigarette,384.0,145.0,65.0,0.448275862069
14.0,2.0,BELOW,neutral,384.0,145.0,28.0,0.193103448276
15.0,2.0,BELOW,alcohol,384.0,46.0,14.0,0.304347826087
15.0,2.0,BELOW,cigarette,384.0,46.0,22.0,0.478260869565
15.0,2.0,BELOW,neutral,384.0,46.0,10.0,0.217391304348
16.0,2.0,BELOW,alcohol,384.0,41.0,11.0,0.268292682927
16.0,2.0,BELOW,cigarette,384.0,41.0,25.0,0.609756097561
16.0,2.0,BELOW,neutral,384.0,41.0,5.0,0.121951219512
17.0,2.0,BELOW,alcohol,384.0,50.0,11.0,0.22
17.0,2.0,BELOW,cigarette,384.0,50.0,27.0,0.54
