sub_id,fast_or_slow,med_rt,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,slow,1109.63207688,1.0,alcohol,alcohol,325.0,5.0,1.0,0.2
1.0,slow,1109.63207688,1.0,alcohol,cigarette,325.0,5.0,1.0,0.2
1.0,slow,1109.63207688,1.0,alcohol,neutral,325.0,5.0,3.0,0.6
2.0,slow,787.659935166,1.0,alcohol,alcohol,325.0,32.0,8.0,0.25
2.0,slow,787.659935166,1.0,alcohol,cigarette,325.0,32.0,18.0,0.5625
2.0,slow,787.659935166,1.0,alcohol,neutral,325.0,32.0,6.0,0.1875
3.0,slow,714.775643664,1.0,alcohol,alcohol,325.0,22.0,7.0,0.318181818182
3.0,slow,714.775643664,1.0,alcohol,cigarette,325.0,22.0,10.0,0.454545454545
3.0,slow,714.775643664,1.0,alcohol,neutral,325.0,22.0,5.0,0.227272727273
4.0,slow,494.923803104,1.0,alcohol,alcohol,325.0,32.0,17.0,0.53125
4.0,slow,494.923803104,1.0,alcohol,cigarette,325.0,32.0,11.0,0.34375
4.0,slow,494.923803104,1.0,alcohol,neutral,325.0,32.0,4.0,0.125
5.0,slow,1175.12201487,1.0,alcohol,alcohol,325.0,11.0,6.0,0.545454545455
5.0,slow,1175.12201487,1.0,alcohol,cigarette,325.0,11.0,3.0,0.272727272727
5.0,slow,1175.12201487,1.0,alcohol,neutral,325.0,11.0,2.0,0.181818181818
6.0,slow,,1.0,alcohol,alcohol,325.0,0.0,0.0,
6.0,slow,,1.0,alcohol,cigarette,325.0,0.0,0.0,
6.0,slow,,1.0,alcohol,neutral,325.0,0.0,0.0,
7.0,slow,,1.0,alcohol,alcohol,325.0,0.0,0.0,
7.0,slow,,1.0,alcohol,cigarette,325.0,0.0,0.0,
7.0,slow,,1.0,alcohol,neutral,325.0,0.0,0.0,
8.0,slow,759.406887534,1.0,alcohol,alcohol,325.0,11.0,3.0,0.272727272727
8.0,slow,759.406887534,1.0,alcohol,cigarette,325.0,11.0,4.0,0.363636363636
8.0,slow,759.406887534,1.0,alcohol,neutral,325.0,11.0,4.0,0.363636363636
9.0,slow,839.833998265,1.0,alcohol,alcohol,325.0,15.0,7.0,0.466666666667
9.0,slow,839.833998265,1.0,alcohol,cigarette,325.0,15.0,7.0,0.466666666667
9.0,slow,839.833998265,1.0,alcohol,neutral,325.0,15.0,1.0,0.0666666666667
10.0,slow,996.7471564,1.0,alcohol,alcohol,325.0,2.0,1.0,0.5
10.0,slow,996.7471564,1.0,alcohol,cigarette,325.0,2.0,1.0,0.5
10.0,slow,996.7471564,1.0,alcohol,neutral,325.0,2.0,0.0,0.0
11.0,slow,1416.85548073,1.0,alcohol,alcohol,325.0,30.0,11.0,0.366666666667
11.0,slow,1416.85548073,1.0,alcohol,cigarette,325.0,30.0,11.0,0.366666666667
11.0,slow,1416.85548073,1.0,alcohol,neutral,325.0,30.0,8.0,0.266666666667
12.0,slow,1192.64400504,1.0,alcohol,alcohol,325.0,11.0,2.0,0.181818181818
12.0,slow,1192.64400504,1.0,alcohol,cigarette,325.0,11.0,6.0,0.545454545455
12.0,slow,1192.64400504,1.0,alcohol,neutral,325.0,11.0,3.0,0.272727272727
13.0,slow,,1.0,alcohol,alcohol,325.0,0.0,0.0,
13.0,slow,,1.0,alcohol,cigarette,325.0,0.0,0.0,
13.0,slow,,1.0,alcohol,neutral,325.0,0.0,0.0,
14.0,slow,1145.94292682,1.0,alcohol,alcohol,325.0,16.0,4.0,0.25
14.0,slow,1145.94292682,1.0,alcohol,cigarette,325.0,16.0,11.0,0.6875
14.0,slow,1145.94292682,1.0,alcohol,neutral,325.0,16.0,1.0,0.0625
15.0,slow,540.353084323,1.0,alcohol,alcohol,325.0,1.0,1.0,1.0
15.0,slow,540.353084323,1.0,alcohol,cigarette,325.0,1.0,0.0,0.0
15.0,slow,540.353084323,1.0,alcohol,neutral,325.0,1.0,0.0,0.0
16.0,slow,1136.59624262,1.0,alcohol,alcohol,325.0,2.0,1.0,0.5
16.0,slow,1136.59624262,1.0,alcohol,cigarette,325.0,2.0,1.0,0.5
16.0,slow,1136.59624262,1.0,alcohol,neutral,325.0,2.0,0.0,0.0
17.0,slow,1099.1842882,1.0,alcohol,alcohol,325.0,2.0,1.0,0.5
17.0,slow,1099.1842882,1.0,alcohol,cigarette,325.0,2.0,0.0,0.0
17.0,slow,1099.1842882,1.0,alcohol,neutral,325.0,2.0,1.0,0.5
18.0,slow,2557.74806908,1.0,alcohol,alcohol,325.0,1.0,1.0,1.0
18.0,slow,2557.74806908,1.0,alcohol,cigarette,325.0,1.0,0.0,0.0
