sub_id,fast_or_slow,med_rt,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,slow,1109.63207688,1.0,alcohol,alcohol,687.0,4.0,2.0,0.5
1.0,slow,1109.63207688,1.0,alcohol,cigarette,687.0,4.0,1.0,0.25
1.0,slow,1109.63207688,1.0,alcohol,neutral,687.0,4.0,1.0,0.25
2.0,slow,787.659935166,1.0,alcohol,alcohol,687.0,31.0,27.0,0.870967741935
2.0,slow,787.659935166,1.0,alcohol,cigarette,687.0,31.0,3.0,0.0967741935484
2.0,slow,787.659935166,1.0,alcohol,neutral,687.0,31.0,1.0,0.0322580645161
3.0,slow,714.775643664,1.0,alcohol,alcohol,687.0,22.0,14.0,0.636363636364
3.0,slow,714.775643664,1.0,alcohol,cigarette,687.0,22.0,5.0,0.227272727273
3.0,slow,714.775643664,1.0,alcohol,neutral,687.0,22.0,3.0,0.136363636364
4.0,slow,494.923803104,1.0,alcohol,alcohol,687.0,7.0,7.0,1.0
4.0,slow,494.923803104,1.0,alcohol,cigarette,687.0,7.0,0.0,0.0
4.0,slow,494.923803104,1.0,alcohol,neutral,687.0,7.0,0.0,0.0
5.0,slow,1175.12201487,1.0,alcohol,alcohol,687.0,10.0,4.0,0.4
5.0,slow,1175.12201487,1.0,alcohol,cigarette,687.0,10.0,4.0,0.4
5.0,slow,1175.12201487,1.0,alcohol,neutral,687.0,10.0,2.0,0.2
6.0,slow,,1.0,alcohol,alcohol,687.0,0.0,0.0,
6.0,slow,,1.0,alcohol,cigarette,687.0,0.0,0.0,
6.0,slow,,1.0,alcohol,neutral,687.0,0.0,0.0,
7.0,slow,,1.0,alcohol,alcohol,687.0,0.0,0.0,
7.0,slow,,1.0,alcohol,cigarette,687.0,0.0,0.0,
7.0,slow,,1.0,alcohol,neutral,687.0,0.0,0.0,
8.0,slow,759.406887534,1.0,alcohol,alcohol,687.0,11.0,8.0,0.727272727273
8.0,slow,759.406887534,1.0,alcohol,cigarette,687.0,11.0,0.0,0.0
8.0,slow,759.406887534,1.0,alcohol,neutral,687.0,11.0,3.0,0.272727272727
9.0,slow,839.833998265,1.0,alcohol,alcohol,687.0,14.0,11.0,0.785714285714
9.0,slow,839.833998265,1.0,alcohol,cigarette,687.0,14.0,3.0,0.214285714286
9.0,slow,839.833998265,1.0,alcohol,neutral,687.0,14.0,0.0,0.0
10.0,slow,996.7471564,1.0,alcohol,alcohol,687.0,2.0,1.0,0.5
