sub_id,fast_or_slow,med_rt,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,slow,1469.65162739,3.0,alcohol,alcohol,925.0,3.0,1.0,0.333333333333
1.0,slow,1469.65162739,3.0,alcohol,cigarette,925.0,3.0,1.0,0.333333333333
1.0,slow,1469.65162739,3.0,alcohol,neutral,925.0,3.0,1.0,0.333333333333
2.0,slow,680.538615854,3.0,alcohol,alcohol,925.0,3.0,0.0,0.0
2.0,slow,680.538615854,3.0,alcohol,cigarette,925.0,3.0,2.0,0.666666666667
2.0,slow,680.538615854,3.0,alcohol,neutral,925.0,3.0,1.0,0.333333333333
3.0,slow,787.299907178,3.0,alcohol,alcohol,925.0,8.0,1.0,0.125
3.0,slow,787.299907178,3.0,alcohol,cigarette,925.0,8.0,5.0,0.625
3.0,slow,787.299907178,3.0,alcohol,neutral,925.0,8.0,2.0,0.25
4.0,slow,,3.0,alcohol,alcohol,925.0,0.0,0.0,
4.0,slow,,3.0,alcohol,cigarette,925.0,0.0,0.0,
4.0,slow,,3.0,alcohol,neutral,925.0,0.0,0.0,
5.0,slow,1383.29582513,3.0,alcohol,alcohol,925.0,8.0,3.0,0.375
5.0,slow,1383.29582513,3.0,alcohol,cigarette,925.0,8.0,4.0,0.5
5.0,slow,1383.29582513,3.0,alcohol,neutral,925.0,8.0,1.0,0.125
6.0,slow,,3.0,alcohol,alcohol,925.0,0.0,0.0,
6.0,slow,,3.0,alcohol,cigarette,925.0,0.0,0.0,
6.0,slow,,3.0,alcohol,neutral,925.0,0.0,0.0,
7.0,slow,,3.0,alcohol,alcohol,925.0,0.0,0.0,
7.0,slow,,3.0,alcohol,cigarette,925.0,0.0,0.0,
7.0,slow,,3.0,alcohol,neutral,925.0,0.0,0.0,
8.0,slow,778.393762221,3.0,alcohol,alcohol,925.0,1.0,0.0,0.0
8.0,slow,778.393762221,3.0,alcohol,cigarette,925.0,1.0,0.0,0.0
8.0,slow,778.393762221,3.0,alcohol,neutral,925.0,1.0,1.0,1.0
9.0,slow,1151.11602044,3.0,alcohol,alcohol,925.0,7.0,2.0,0.285714285714
9.0,slow,1151.11602044,3.0,alcohol,cigarette,925.0,7.0,3.0,0.428571428571
9.0,slow,1151.11602044,3.0,alcohol,neutral,925.0,7.0,2.0,0.285714285714
10.0,slow,1180.74025351,3.0,alcohol,alcohol,925.0,12.0,2.0,0.166666666667
10.0,slow,1180.74025351,3.0,alcohol,cigarette,925.0,12.0,9.0,0.75
10.0,slow,1180.74025351,3.0,alcohol,neutral,925.0,12.0,1.0,0.0833333333333
11.0,slow,1422.55259655,3.0,alcohol,alcohol,925.0,10.0,3.0,0.3
11.0,slow,1422.55259655,3.0,alcohol,cigarette,925.0,10.0,5.0,0.5
11.0,slow,1422.55259655,3.0,alcohol,neutral,925.0,10.0,2.0,0.2
12.0,slow,1158.10307777,3.0,alcohol,alcohol,925.0,4.0,0.0,0.0
12.0,slow,1158.10307777,3.0,alcohol,cigarette,925.0,4.0,3.0,0.75
12.0,slow,1158.10307777,3.0,alcohol,neutral,925.0,4.0,1.0,0.25
