sub_id,fast_or_slow,med_rt,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,slow,1109.63207688,1.0,alcohol,alcohol,548.0,6.0,5.0,0.833333333333
1.0,slow,1109.63207688,1.0,alcohol,cigarette,548.0,6.0,0.0,0.0
1.0,slow,1109.63207688,1.0,alcohol,neutral,548.0,6.0,1.0,0.166666666667
2.0,slow,787.659935166,1.0,alcohol,alcohol,548.0,30.0,13.0,0.433333333333
2.0,slow,787.659935166,1.0,alcohol,cigarette,548.0,30.0,14.0,0.466666666667
2.0,slow,787.659935166,1.0,alcohol,neutral,548.0,30.0,3.0,0.1
3.0,slow,714.775643664,1.0,alcohol,alcohol,548.0,21.0,9.0,0.428571428571
3.0,slow,714.775643664,1.0,alcohol,cigarette,548.0,21.0,7.0,0.333333333333
3.0,slow,714.775643664,1.0,alcohol,neutral,548.0,21.0,5.0,0.238095238095
4.0,slow,494.923803104,1.0,alcohol,alcohol,548.0,4.0,3.0,0.75
4.0,slow,494.923803104,1.0,alcohol,cigarette,548.0,4.0,1.0,0.25
4.0,slow,494.923803104,1.0,alcohol,neutral,548.0,4.0,0.0,0.0
5.0,slow,1175.12201487,1.0,alcohol,alcohol,548.0,11.0,8.0,0.727272727273
5.0,slow,1175.12201487,1.0,alcohol,cigarette,548.0,11.0,1.0,0.0909090909091
5.0,slow,1175.12201487,1.0,alcohol,neutral,548.0,11.0,2.0,0.181818181818
6.0,slow,,1.0,alcohol,alcohol,548.0,0.0,0.0,
6.0,slow,,1.0,alcohol,cigarette,548.0,0.0,0.0,
6.0,slow,,1.0,alcohol,neutral,548.0,0.0,0.0,
7.0,slow,,1.0,alcohol,alcohol,548.0,0.0,0.0,
7.0,slow,,1.0,alcohol,cigarette,548.0,0.0,0.0,
7.0,slow,,1.0,alcohol,neutral,548.0,0.0,0.0,
8.0,slow,759.406887534,1.0,alcohol,alcohol,548.0,9.0,3.0,0.333333333333
8.0,slow,759.406887534,1.0,alcohol,cigarette,548.0,9.0,3.0,0.333333333333
8.0,slow,759.406887534,1.0,alcohol,neutral,548.0,9.0,3.0,0.333333333333
9.0,slow,839.833998265,1.0,alcohol,alcohol,548.0,14.0,8.0,0.571428571429
